sample	FusionName	Hg38_LeftBreakpoint	Hg38_RightBreakpoint	num_reads
cov50_pass20	CAD--KAT2B	chr2:27239471	chr3:20146316	50
cov50_pass20	CALD1--FCRLA	chr7:134958112	chr1:161711934	50
cov50_pass20	CALML6--PAMR1	chr1:1915307	chr11:35494272	50
cov50_pass20	CALR--TWF2	chr19:12940654	chr3:52230995	50
cov50_pass20	CALU--TMEM194A	chr7:128754455	chr12:57072912	50
cov50_pass20	CAMK1D--TRBV28	chr10:12769799	chr7:142720866	50
cov50_pass20	CAMK1D--ZNF217	chr10:12791233	chr20:53583168	50
cov50_pass20	CAMK1G--XIRP1	chr1:209609929	chr3:39189525	50
cov50_pass20	CAMK2D--MED13L	chr4:113460147	chr12:116237705	50
cov50_pass20	CAMK2N1--CCDC140	chr1:20485214	chr2:222303746	50
cov50_pass20	CAMK2N2--C1ORF158	chr3:184261117	chr1:12755700	50
cov50_pass20	CAMKK1--WNT16	chr17:3881627	chr7:121338881	50
cov50_pass20	CAMKK2--AL355490.1	chr12:121253273	chr10:97424893	50
cov50_pass20	CAMSAP1--USP14	chr9:135882816	chr18:163308	50
cov50_pass20	CAND1--DEFB106A	chr12:67311800	chr8:7828805	50
cov50_pass20	CAP1--IQCB1	chr1:40064370	chr3:121790215	50
cov50_pass20	CALCOCO2--NCOA3	chr17:48860449	chr20:47652406	50
cov50_pass20	CADM3--UCN	chr1:159192076	chr2:27307908	50
cov50_pass20	CAPN5--TRAV4	chr11:77120909	chr14:21736695	50
cov50_pass20	CADM3--SAP18	chr1:159196454	chr13:21147186	50
cov50_pass20	C7ORF63--POU1F1	chr7:90309367	chr3:87260104	50
cov50_pass20	C7ORF72--IGSF1	chr7:50104411	chrX:131274206	50
cov50_pass20	C8ORF12--ARHGEF35	chr8:11438210	chr7:144188395	50
cov50_pass20	C9ORF135--FIS1	chr9:69844625	chr7:101240906	50
cov50_pass20	C9ORF40--UNC79	chr9:74952186	chr14:93653940	50
cov50_pass20	C9ORF72--XCL1	chr9:27562381	chr1:168581052	50
cov50_pass20	CA2--SUN5	chr8:85474416	chr20:33001278	50
cov50_pass20	CA4--APPBP2	chr17:60158446	chr17:60500487	50
cov50_pass20	CA4--UQCRC2	chr17:60150092	chr16:21971525	50
cov50_pass20	CABIN1--HUWE1	chr22:24049220	chrX:53581026	50
cov50_pass20	CABLES1--ENO4	chr18:23214054	chr10:116860794	50
cov50_pass20	CABLES1--SPINK13	chr18:23253066	chr5:148282104	50
cov50_pass20	CACNA1H--SET	chr16:1215593	chr9:128683780	50
cov50_pass20	CACNG1--BCL2L2	chr17:67054070	chr14:23307760	50
cov50_pass20	CACNG8--PSENEN	chr19:53978229	chr19:35745835	50
cov50_pass20	CAP1--MCHR1	chr1:40060170	chr22:40681503	50
cov50_pass20	CAPN9--PSG6	chr1:230795279	chr19:42907854	50
cov50_pass20	CCL7--CPA5	chr17:34270366	chr7:130349975	50
cov50_pass20	CCDC125--EEA1	chr5:69303847	chr12:92853025	50
cov50_pass20	CCDC144NL--ZNF433	chr17:20893392	chr19:12016666	50
cov50_pass20	CCDC169--PSMG3	chr13:36254045	chr7:1567850	50
cov50_pass20	CCDC170--GPC1	chr6:151536446	chr2:240462191	50
cov50_pass20	CCDC170--TLR9	chr6:151538301	chr3:52230995	50
cov50_pass20	CCDC173--ZNF428	chr2:169674867	chr19:43608107	50
cov50_pass20	CCDC27--CHST11	chr1:3755567	chr12:104756949	50
cov50_pass20	CCDC67--CTSV	chr11:93332288	chr9:97036747	50
cov50_pass20	CCDC69--AC129492.6	chr5:151223923	chr17:8079805	50
cov50_pass20	CCDC85C--METAP2	chr14:99516188	chr12:95482127	50
cov50_pass20	CCL18--HEPACAM2	chr17:36070558	chr7:93219451	50
cov50_pass20	CCL22--CCDC74A	chr16:57360560	chr2:131531664	50
cov50_pass20	CCL24--LCE2A	chr7:75813643	chr1:152698882	50
cov50_pass20	CCL25--SPA17	chr19:8056269	chr11:124691696	50
cov50_pass20	CCL4L1--ZBTB18	chr17:36211217	chr1:244053788	50
cov50_pass20	CCDC136--EXOSC9	chr7:128792427	chr4:121802915	50
cov50_pass20	CCDC109B--SLC6A14	chr4:109648649	chrX:116446741	50
cov50_pass20	CAPRIN2--PSD3	chr12:30751071	chr8:18575285	50
cov50_pass20	CCDC105--AP4S1	chr19:15013776	chr14:31066126	50
cov50_pass20	CAPZB--DHX32	chr1:19345187	chr10:125841934	50
cov50_pass20	CARD10--CYP2A7	chr22:37497019	chr19:40875874	50
cov50_pass20	CARD8--CCDC105	chr19:48215340	chr19:15013672	50
cov50_pass20	CASC4--QSOX2	chr15:44332078	chr9:136218808	50
cov50_pass20	CASD1--LRIG3	chr7:94518323	chr12:58874330	50
cov50_pass20	CASP3--SMAP2	chr4:184632268	chr1:40408653	50
cov50_pass20	CASP9--GRIN2D	chr1:15493892	chr19:48421785	50
cov50_pass20	CASS4--CYP26B1	chr20:56453129	chr2:72135419	50
cov50_pass20	CATSPER2--KIAA1024	chr15:43647050	chr15:79456098	50
cov50_pass20	CBLN1--PCDHA13	chr16:49281202	chr5:140978949	50
cov50_pass20	CBLN1--RMI1	chr16:49280923	chr9:84000951	50
cov50_pass20	CBLN3--CYP2W1	chr14:24428755	chr7:985166	50
cov50_pass20	CBX3--ZSCAN20	chr7:26211756	chr1:33489518	50
cov50_pass20	CCAR2--KLHL41	chr8:22607024	chr2:169518190	50
cov50_pass20	CCDC103--SBNO2	chr17:44901652	chr19:1112537	50
cov50_pass20	CLU--CR1	chr8:27610475	chr1:207611677	50
cov50_pass20	CMC4--PPP6C	chrX:155063966	chr9:125153742	50
cov50_pass20	C6ORF62--GNRH1	chr6:24716148	chr8:25423331	50
cov50_pass20	CYP2C19--CEACAM19	chr10:94850058	chr19:44671746	50
cov50_pass20	CYP7B1--SCCPDH	chr8:64798466	chr1:246726892	50
cov50_pass20	CYTH1--PCF11	chr17:78702538	chr11:83177714	50
cov50_pass20	DAB2--NUDT22	chr5:39394230	chr11:64229478	50
cov50_pass20	DAGLA--HDAC11	chr11:61740592	chr3:13504094	50
cov50_pass20	DAND5--MAN1A2	chr19:12969984	chr1:117502855	50
cov50_pass20	DAP3--KLF4	chr1:155731415	chr9:107487192	50
cov50_pass20	DAZ1--VWC2	chrY:23198798	chr7:49802711	50
cov50_pass20	DAZ2--KY	chrY:23219743	chr3:134647497	50
cov50_pass20	DAZL--LRRC25	chr3:16596750	chr19:18396972	50
cov50_pass20	DBH--SSBP1	chr9:133642464	chr7:141743902	50
cov50_pass20	DCAKD--ZNF638	chr17:45034187	chr2:71348753	50
cov50_pass20	DCBLD1--PORCN	chr6:117532393	chrX:48517183	50
cov50_pass20	DCDC2--C6ORF58	chr6:24353569	chr6:127578686	50
cov50_pass20	DCN--AC010547.9	chr12:91146062	chr16:71482143	50
cov50_pass20	DCN--NOXRED1	chr12:91146062	chr14:77407645	50
cov50_pass20	CYP46A1--RBBP8NL	chr14:99684536	chr20:62415660	50
cov50_pass20	CYP24A1--COL20A1	chr20:54173322	chr20:63322058	50
cov50_pass20	DCTN6--RAB19	chr8:30179455	chr7:140411874	50
cov50_pass20	CYP11A1--KCTD21	chr15:74367317	chr11:78174583	50
cov50_pass20	CWH43--MED26	chr4:49032715	chr19:16578409	50
cov50_pass20	CXCL11--ZCCHC17	chr4:76035216	chr1:31319109	50
cov50_pass20	CXCL16--FCRLB	chr17:4738408	chr1:161727247	50
cov50_pass20	CXCL16--SRD5A1	chr17:4739261	chr5:6656078	50
cov50_pass20	CXCL17--VRK2	chr19:42442754	chr2:58146316	50
cov50_pass20	CXCL5--FCER2	chr4:73998473	chr19:7698409	50
cov50_pass20	CXCL5--SLITRK5	chr4:73998206	chr13:87676207	50
cov50_pass20	CXORF36--NLRP13	chrX:45191751	chr19:55907956	50
cov50_pass20	CXORF40A--LAMP5	chrX:149546917	chr20:9518040	50
cov50_pass20	CXORF57--RBM17	chrX:106612723	chr10:6106141	50
cov50_pass20	CXORF66--ZNF683	chrX:139958064	chr1:26362022	50
cov50_pass20	CYB5B--SLC27A5	chr16:69424857	chr19:58498915	50
cov50_pass20	CYB5R4--IMPA1	chr6:83955462	chr8:81680783	50
cov50_pass20	CYBB--ZBTB12	chrX:37804130	chr6:31901325	50
cov50_pass20	CYFIP1--RRAGB	chr15:22874548	chrX:55729294	50
cov50_pass20	DCN--RTEL1	chr12:91146062	chr20:63694372	50
cov50_pass20	DCUN1D2--CISD3	chr13:113462740	chr17:38733276	50
cov50_pass20	CWF19L2--MSX2	chr11:107392779	chr5:174729159	50
cov50_pass20	DENND5A--FTSJ2	chr11:9264961	chr7:2239707	50
cov50_pass20	DGKA--BTC	chr12:55937543	chr4:74755976	50
cov50_pass20	DGKB--PCBP2	chr7:14630236	chr12:53459272	50
cov50_pass20	DHCR24--SPAG11B	chr1:54854037	chr8:7450900	50
cov50_pass20	DHPS--AQP1	chr19:12680150	chr7:30872243	50
cov50_pass20	DHPS--RAB1B	chr19:12681033	chr11:66272157	50
cov50_pass20	DHRSX--CYP1A2	chrX:2266740	chr15:74751765	50
cov50_pass20	DHX16--KCNG4	chr6:30659736	chr16:84223020	50
cov50_pass20	DHX30--ENPP4	chr3:47847001	chr6:46139551	50
cov50_pass20	DHX33--ZNF410	chr17:5455997	chr14:73898071	50
cov50_pass20	DKK1--C1ORF220	chr10:52315085	chr1:178545213	50
cov50_pass20	DLG4--B3GALTL	chr17:7203424	chr13:31323751	50
cov50_pass20	DLK1--C20ORF196	chr14:100729066	chr20:5772862	50
cov50_pass20	DLX4--NHP2	chr17:49973269	chr5:178150993	50
cov50_pass20	DMC1--UBA52	chr22:38562287	chr19:18575057	50
cov50_pass20	DMRTC1--STARD3NL	chrX:72875273	chr7:38214357	50
cov50_pass20	DGCR6L--FUOM	chr22:20319639	chr10:133357255	50
cov50_pass20	DENND4C--GAGE13	chr9:19347086	chrX:49326690	50
cov50_pass20	DCUN1D2--TMEM167B	chr13:113474124	chr1:109092890	50
cov50_pass20	DEK--GLTPD1	chr6:18257953	chr1:1327241	50
cov50_pass20	DCUN1D3--RIMS1	chr16:20862108	chr6:72398249	50
cov50_pass20	DDHD1--PIGB	chr14:53103683	chr15:55341738	50
cov50_pass20	LIN28A--C4ORF51	chr1:26428587	chr4:145726911	50
cov50_pass20	DDX19A--NUDT5	chr16:70371563	chr10:12177900	50
cov50_pass20	DDX19B--SLC13A5	chr16:70330068	chr17:6706778	50
cov50_pass20	DDX42--SEMG1	chr17:63798099	chr20:45207374	50
cov50_pass20	DECR2--SLC28A3	chr16:405024	chr9:84280882	50
cov50_pass20	DEDD2--TMEM235	chr19:42215133	chr17:78239024	50
cov50_pass20	DEFA1B--COBL	chr8:6997577	chr7:51191078	50
cov50_pass20	DEFA1--GSK3B	chr8:6978460	chr3:119947351	50
cov50_pass20	DEFB107B--SCAP	chr8:7496003	chr3:47435137	50
cov50_pass20	DEFB127--KLHL30	chr20:157593	chr2:238144902	50
cov50_pass20	DEFB128--BARX1	chr20:189575	chr9:93952328	50
cov50_pass20	DEFB128--SLC16A1	chr20:189575	chr1:112929352	50
cov50_pass20	DEGS2--MMP10	chr14:100159506	chr11:102770893	50
cov50_pass20	CWH43--COLEC12	chr4:48992090	chr18:320064	50
cov50_pass20	CWC22--CAPS	chr2:179970501	chr19:5914385	50
cov50_pass20	CMC4--TMPRSS11B	chrX:155063966	chr4:68228884	50
cov50_pass20	COMT--TNF	chr22:19963759	chr6:31577116	50
cov50_pass20	COQ10B--UBE2N	chr2:197453664	chr12:93410874	50
cov50_pass20	COQ4--SSX2	chr9:128322928	chrX:52704592	50
cov50_pass20	CORT--NUFIP2	chr1:10450322	chr17:29267530	50
cov50_pass20	COTL1--SRCAP	chr16:84590105	chr16:30713208	50
cov50_pass20	COX10--SHF	chr17:14069648	chr15:45168133	50
cov50_pass20	COX7B--DRD3	chrX:77899593	chr3:114147557	50
cov50_pass20	COX8A--MRPS11	chr11:63974794	chr15:88476989	50
cov50_pass20	COX8A--SIX5	chr11:63974794	chr19:45766111	50
cov50_pass20	CPA2--RPS4Y2	chr7:130273177	chrY:20759868	50
cov50_pass20	CPA6--PRAM1	chr8:67509517	chr19:8499780	50
cov50_pass20	CPLX4--PGAP1	chr18:59312685	chr2:196913053	50
cov50_pass20	CPNE2--RNF165	chr16:57125993	chr18:46450704	50
cov50_pass20	CPPED1--DUOXA2	chr16:12803707	chr15:45116124	50
cov50_pass20	CPS1--TMEM134	chr2:210675840	chr11:67465100	50
cov50_pass20	CPXM1--HOXC4	chr20:2798726	chr12:54054850	50
cov50_pass20	COPS4--DEFB113	chr4:83057408	chr6:49968867	50
cov50_pass20	COLEC10--RHAG	chr8:119091220	chr6:49615771	50
cov50_pass20	CRB3--GPR143	chr19:6465618	chrX:9743673	50
cov50_pass20	COL6A6--USH2A	chr3:130610711	chr1:216198584	50
cov50_pass20	CMIP--TYRP1	chr16:81607692	chr9:12704526	50
cov50_pass20	CMTM7--HBEGF	chr3:32452473	chr5:140336027	50
cov50_pass20	CNDP2--HSD3B7	chr18:74512532	chr16:30986049	50
cov50_pass20	CNN1--TRIML2	chr19:11547907	chr4:188091941	50
cov50_pass20	CNNM2--PNLIP	chr10:103056964	chr10:116560416	50
cov50_pass20	CNOT4--SLC12A8	chr7:135414331	chr3:125118856	50
cov50_pass20	CNPPD1--THG1L	chr2:219174778	chr5:157734576	50
cov50_pass20	CNTD1--CSNK2B	chr17:42803695	chr6:31669097	50
cov50_pass20	CNTNAP2--MAT2A	chr7:148172478	chr2:85541829	50
cov50_pass20	COG2--OSTF1	chr1:230690153	chr9:75134346	50
cov50_pass20	COL10A1--USP43	chr6:116125339	chr17:9727954	50
cov50_pass20	COL18A1--MMP1	chr21:45505278	chr11:102797162	50
cov50_pass20	COL4A4--NUDT2	chr2:227144516	chr9:34339024	50
cov50_pass20	COL5A1--DNAJC16	chr9:134738808	chr1:15563929	50
cov50_pass20	COL6A3--LRRC20	chr2:237387582	chr10:70301508	50
cov50_pass20	CR1L--C1ORF174	chr1:207697679	chr1:3890073	50
cov50_pass20	CREB3L2--PNMA3	chr7:137922590	chrX:153056950	50
cov50_pass20	CUX1--CDS1	chr7:101916225	chr4:84631819	50
cov50_pass20	CT47A12--TLDC2	chrX:120878769	chr20:36880655	50
cov50_pass20	CT47A3--NT5C	chrX:120975068	chr17:75131105	50
cov50_pass20	CTCFL--NFATC2IP	chr20:57523068	chr16:28958717	50
cov50_pass20	CTCF--SEC14L4	chr16:67628552	chr22:30495971	50
cov50_pass20	CTDSPL--PCDHGC5	chr3:37980863	chr5:141494807	50
cov50_pass20	CTF1--MUC16	chr16:30899533	chr19:8889538	50
cov50_pass20	CTIF--ZNF263	chr18:48636685	chr16:3285681	50
cov50_pass20	CTLA4--SLC29A2	chr2:203868051	chr11:66366231	50
cov50_pass20	CTNND1--C11ORF68	chr11:57791673	chr11:65918215	50
cov50_pass20	CTSB--CLCN5	chr8:11849046	chrX:50080594	50
cov50_pass20	CTSB--ZNF485	chr8:11852610	chr10:43609255	50
cov50_pass20	CTSK--AP3M1	chr1:150805861	chr10:74136803	50
cov50_pass20	CTSL--NIM1	chr9:87728149	chr5:43277057	50
cov50_pass20	CTSO--FAM65A	chr4:155928336	chr16:67538672	50
cov50_pass20	CTSW--C6ORF136	chr11:65881520	chr6:30650994	50
cov50_pass20	CTU2--CTXN1	chr16:88712383	chr19:7925558	50
cov50_pass20	CT47A1--POMK	chrX:120984788	chr8:43122107	50
cov50_pass20	CST9--ZNF771	chr20:23605610	chr16:30408045	50
cov50_pass20	CRHR1--PANX3	chr17:45821440	chr11:124612980	50
cov50_pass20	CST9L--CXCR3	chr20:23565974	chrX:71617459	50
cov50_pass20	CRK--C16ORF90	chr17:1436998	chr16:3494877	50
cov50_pass20	CRTAM--C17ORF104	chr11:122868099	chr17:44666376	50
cov50_pass20	CRYAA--ACOT1	chr21:43169853	chr14:73541493	50
cov50_pass20	CRYBB1--NFIL3	chr22:26607889	chr9:91410906	50
cov50_pass20	CRYBB1--SERF1A	chr22:26607889	chr5:70901825	50
cov50_pass20	CSAD--PTPN7	chr12:53161273	chr1:202150424	50
cov50_pass20	CSF2RA--KCNG3	chrX:1287198	chr2:42444579	50
cov50_pass20	CSF3--ENKUR	chr17:40015845	chr10:24995869	50
cov50_pass20	CSGALNACT2--C1GALT1C1	chr10:43164044	chrX:120627171	50
cov50_pass20	CSMD1--EIF2S2	chr8:3613276	chr20:34089905	50
cov50_pass20	CSMD2--POP5	chr1:33810743	chr12:120579412	50
cov50_pass20	CSNK2B--MMP2	chr6:31668654	chr16:55498289	50
cov50_pass20	CST11--DCAF4	chr20:23451816	chr14:72956386	50
cov50_pass20	CST11--MFSD2A	chr20:23452584	chr1:39966811	50
cov50_pass20	CST2--LTC4S	chr20:23826433	chr5:179796253	50
cov50_pass20	C7ORF55--CAMSAP2	chr7:139341522	chr1:200857306	50
cov50_pass20	C6ORF48--ZNF85	chr6:31837435	chr19:20948744	50
cov50_pass20	DNAH10OS--CTCF	chr12:123934065	chr16:67636690	50
cov50_pass20	AMMECR1--TNFSF9	chrX:110216518	chr19:6532786	50
cov50_pass20	AMOT--CTRB1	chrX:112804947	chr16:75223141	50
cov50_pass20	AMY1C--APOA5	chr1:103756913	chr11:116791892	50
cov50_pass20	ANGEL1--FCGR3A	chr14:76812764	chr1:161549031	50
cov50_pass20	ANGPT4--RP1	chr20:915906	chr8:54624670	50
cov50_pass20	ANGPTL7--ZNFX1	chr1:11194659	chr20:49255947	50
cov50_pass20	ANK1--DSG2	chr8:41700431	chr18:31524448	50
cov50_pass20	ANK1--PATL2	chr8:41690227	chr15:44669874	50
cov50_pass20	ANKK1--MYH6	chr11:113398016	chr14:23403446	50
cov50_pass20	ANKLE1--SPATA31A3	chr19:17284266	chr9:66991129	50
cov50_pass20	ANKRD2--CDC34	chr10:97577901	chr19:538678	50
cov50_pass20	ANKRD61--CA8	chr7:6031591	chr8:60224585	50
cov50_pass20	ANKS4B--GPD2	chr16:21233901	chr2:156550602	50
cov50_pass20	ANO10--C1ORF220	chr3:43605714	chr1:178545213	50
cov50_pass20	ANO1--KXD1	chr11:70116499	chr19:18564869	50
cov50_pass20	ANO3--DICER1	chr11:26639241	chr14:95091109	50
cov50_pass20	AMN--EDIL3	chr14:102929258	chr5:84060484	50
cov50_pass20	AMELY--HPSE	chrY:6872555	chr4:83308951	50
cov50_pass20	ANO5--ARHGAP11A	chr11:22221210	chr15:32633063	50
cov50_pass20	ALX4--SKIL	chr11:44267494	chr3:170381244	50
cov50_pass20	AKAP7--C8ORF33	chr6:131250616	chr8:145053062	50
cov50_pass20	AKR1CL1--SLC25A48	chr10:5185012	chr5:135852563	50
cov50_pass20	AKR1D1--SYT16	chr7:138076611	chr14:62075135	50
cov50_pass20	AKR1E2--DHX35	chr10:4835809	chr20:39014880	50
cov50_pass20	AKT1S1--VPREB3	chr19:49871812	chr22:23753150	50
cov50_pass20	AKTIP--CSF1R	chr16:53500218	chr5:150080336	50
cov50_pass20	AL354898.1--SMIM22	chr9:130403875	chr16:4795948	50
cov50_pass20	AL356356.1--KAT8	chr1:150550276	chr16:31130017	50
cov50_pass20	ALDH9A1--NANOGNB	chr1:165682107	chr12:7773800	50
cov50_pass20	ALKBH4--TMTC4	chr7:102464714	chr13:100636734	50
cov50_pass20	ALOX15B--KCNA2	chr17:8045384	chr1:110602170	50
cov50_pass20	ALOX15B--MOGAT2	chr17:8047076	chr11:75719992	50
cov50_pass20	ALPL--GALM	chr1:21560745	chr2:38729556	50
cov50_pass20	ALPP--AP1S2	chr2:232378878	chrX:15846011	50
cov50_pass20	ALPP--SGCG	chr2:232380320	chr13:23234611	50
cov50_pass20	ANO4--CPNE8	chr12:101099720	chr12:38677554	50
cov50_pass20	ANO5--BMP6	chr11:22272989	chr6:7845140	50
cov50_pass20	AK9--UBE2G1	chr6:109545867	chr17:4289408	50
cov50_pass20	APOL5--JAZF1	chr22:35728904	chr7:27832976	50
cov50_pass20	APOOL--CACNG8	chrX:85067218	chr19:53979867	50
cov50_pass20	APOOL--IGSF3	chrX:85003927	chr1:116606551	50
cov50_pass20	APP--GNPDA2	chr21:26051000	chr4:44707926	50
cov50_pass20	AQP10--COBLL1	chr1:154321260	chr2:164722311	50
cov50_pass20	AREG--STAC2	chr4:74449248	chr17:39218173	50
cov50_pass20	ARFGEF2--SNAPC5	chr20:49013960	chr15:66495419	50
cov50_pass20	ARHGAP28--ESPL1	chr18:6890543	chr12:53289090	50
cov50_pass20	ARHGDIG--SLC5A8	chr16:281925	chr12:101204565	50
cov50_pass20	ARHGEF28--B3GNT4	chr5:73886104	chr12:122206318	50
cov50_pass20	ARHGEF37--TRAPPC13	chr5:149609695	chr5:65658368	50
cov50_pass20	ARHGEF39--ABCB4	chr9:35662179	chr7:87401978	50
cov50_pass20	ARHGEF9--BEX4	chrX:63674038	chrX:103216149	50
cov50_pass20	ARID1A--MAGEA11	chr1:26697540	chrX:149715753	50
cov50_pass20	ARID1B--DDB2	chr6:157174117	chr11:47235270	50
cov50_pass20	ARID3C--DMRT2	chr9:34623425	chr9:1056216	50
cov50_pass20	APOM--GAP43	chr6:31657298	chr3:115663521	50
cov50_pass20	APOL5--HSF2BP	chr22:35728904	chr21:43644392	50
cov50_pass20	ANO6--SCAMP4	chr12:45390498	chr19:1918889	50
cov50_pass20	APOH--GABRR1	chr17:66223698	chr6:89190247	50
cov50_pass20	ANP32E--PVRIG	chr1:150223186	chr7:100220547	50
cov50_pass20	ANTXR1--RPL31	chr2:69090919	chr2:101004158	50
cov50_pass20	AOAH--KLHL22	chr7:36724022	chr22:20489244	50
cov50_pass20	AOC2--CHKA	chr17:42849290	chr11:68062034	50
cov50_pass20	AP003068.23--NEDD1	chr11:65181225	chr12:96919985	50
cov50_pass20	AP1AR--TGFA	chr4:112265067	chr2:70456488	50
cov50_pass20	AP1B1--ERI3	chr22:29359824	chr1:44352925	50
cov50_pass20	AP2M1--SP3	chr3:184182248	chr2:173956232	50
cov50_pass20	AP4B1--PFKFB3	chr1:113904605	chr10:6220658	50
cov50_pass20	AP5M1--PPP2R2C	chr14:57269388	chr4:6333731	50
cov50_pass20	AP5M1--UGT1A4	chr14:57280422	chr2:233768220	50
cov50_pass20	APC2--ZNF626	chr19:1453142	chr19:20646405	50
cov50_pass20	APCDD1L--ERGIC2	chr20:58513817	chr12:29356477	50
cov50_pass20	APEX2--SAP25	chrX:55000579	chr7:100573013	50
cov50_pass20	APOC2--XAGE1B	chr19:44948533	chrX:52497316	50
cov50_pass20	AKAP12--TMIGD2	chr6:151305903	chr19:4292885	50
cov50_pass20	AJUBA--SNX31	chr14:22978344	chr8:100649348	50
cov50_pass20	ARID5A--LYPD1	chr2:96549805	chr2:132668537	50
cov50_pass20	AC007956.1--COL4A5	chr14:74712933	chrX:108687482	50
cov50_pass20	AC008394.1--MR1	chr5:87238815	chr1:181053573	50
cov50_pass20	AC009892.10--DYNLRB1	chr19:54638694	chr20:34526268	50
cov50_pass20	AC011997.1--SFMBT2	chr2:197693216	chr10:7370375	50
cov50_pass20	AC013269.5--CEP19	chr2:130542454	chr3:196707912	50
cov50_pass20	AC013269.5--SYT3	chr2:130543883	chr19:50637426	50
cov50_pass20	AC016885.1--FLG2	chr8:93229917	chr1:152357647	50
cov50_pass20	AC017104.2--ELL	chr2:231452810	chr19:18458329	50
cov50_pass20	AC022431.2--DPEP1	chr5:56533082	chr16:89637468	50
cov50_pass20	AC062017.1--UNC5B	chr2:239401969	chr10:71296578	50
cov50_pass20	AC084121.16--KDM4C	chr8:7781160	chr9:6981842	50
cov50_pass20	AC099552.4--SUPT3H	chr7:155198269	chr6:45020632	50
cov50_pass20	AC104794.4--DSEL	chr2:10083945	chr18:67515492	50
cov50_pass20	AC106873.4--SZRD1	chr7:116967291	chr1:16395038	50
cov50_pass20	AC112721.1--RAVER2	chr2:237422125	chr1:64814704	50
cov50_pass20	AC137932.1--CDC5L	chr16:89268657	chr6:44422647	50
cov50_pass20	AC008060.7--LILRB2	chr7:155382315	chr19:54277939	50
cov50_pass20	AC007952.5--MAP6	chr17:19093306	chr11:75606004	50
cov50_pass20	ACAN--KCNJ13	chr15:88843648	chr2:232771378	50
cov50_pass20	AC007040.11--CHRNB1	chr2:70993696	chr17:7456583	50
cov50_pass20	AADACL4--LPAR2	chr1:12644714	chr19:19627284	50
cov50_pass20	AADAT--VMP1	chr4:170089261	chr17:59808796	50
cov50_pass20	AATF--FPR1	chr17:36953907	chr19:51747005	50
cov50_pass20	ABCA12--GPR126	chr2:214953854	chr6:142409874	50
cov50_pass20	ABCC2--NMUR2	chr10:99850796	chr5:152395584	50
cov50_pass20	ABCC2--ZNF787	chr10:99797331	chr19:56103227	50
cov50_pass20	ABCC6--USHBP1	chr16:16150578	chr19:17264150	50
cov50_pass20	ABCD2--CCR2	chr12:39616988	chr3:46357477	50
cov50_pass20	ABCG1--GPSM3	chr21:42273435	chr6:32191908	50
cov50_pass20	ABCG4--LGR6	chr11:119154143	chr1:202305684	50
cov50_pass20	ABCG5--DENND4C	chr2:43831947	chr9:19316417	50
cov50_pass20	ABI3--MXRA5	chr17:49219953	chrX:3318003	50
cov50_pass20	ABL1--IARS2	chr9:130714455	chr1:220096104	50
cov50_pass20	ABTB1--GRB2	chr3:127677083	chr17:75326020	50
cov50_pass20	AC002310.13--C19ORF70	chr16:30557987	chr19:5679396	50
cov50_pass20	ACAD9--MLH3	chr3:128880017	chr14:75049718	50
cov50_pass20	ACAP1--CRYBB3	chr17:7342067	chr22:25202674	50
cov50_pass20	AIPL1--SIMC1	chr17:6426881	chr5:176313691	50
cov50_pass20	ADGB--LPPR4	chr6:146635537	chr1:99305685	50
cov50_pass20	ADH7--ZNF623	chr4:99428492	chr8:143649898	50
cov50_pass20	ADIRF--TTC12	chr10:86970915	chr11:113323994	50
cov50_pass20	ADK--KIAA1161	chr10:74525426	chr9:34373006	50
cov50_pass20	ADK--PABPN1	chr10:74176886	chr14:23323965	50
cov50_pass20	ADM5--ARL6IP1	chr19:49689911	chr16:18793370	50
cov50_pass20	ADRA1A--BPIFB4	chr8:26864087	chr20:33090708	50
cov50_pass20	ADRA1A--DNALI1	chr8:26770281	chr1:37557603	50
cov50_pass20	ADRA1B--PDPK1	chr5:159917854	chr16:2581607	50
cov50_pass20	AFM--CYP11B2	chr4:73483989	chr8:142917214	50
cov50_pass20	AGAP2--RNF150	chr12:57737079	chr4:140949372	50
cov50_pass20	AGA--CD1E	chr4:177437405	chr1:158356498	50
cov50_pass20	AGA--FUT5	chr4:177436298	chr19:5867737	50
cov50_pass20	AGFG1--AGMO	chr2:227533758	chr7:15390905	50
cov50_pass20	AGPS--SUPT7L	chr2:177436884	chr2:27662281	50
cov50_pass20	AIPL1--FSCN2	chr17:6435009	chr17:81535052	50
cov50_pass20	ADGB--ZNF230	chr6:146635537	chr19:44008790	50
cov50_pass20	ADAMTS6--ABCC4	chr5:65460170	chr13:95170628	50
cov50_pass20	ACE2--PPP2R3A	chrX:15572201	chr3:136106216	50
cov50_pass20	ADAMTS3--GABRR3	chr4:72311048	chr3:98025679	50
cov50_pass20	ACER2--AKAP11	chr9:19423976	chr13:42313894	50
cov50_pass20	ACN9--CHM	chr7:97136467	chrX:85964052	50
cov50_pass20	ACOT12--CAMK2B	chr5:81385757	chr7:44231054	50
cov50_pass20	ACOT4--VWC2	chr14:73593904	chr7:49802711	50
cov50_pass20	ACSL1--CAMSAP2	chr4:184760357	chr1:200857306	50
cov50_pass20	ACSL6--KCNA7	chr5:131972724	chr19:49070878	50
cov50_pass20	ACSM4--C4ORF47	chr12:7324400	chr4:185431982	50
cov50_pass20	ACTN3--PBX3	chr11:66560076	chr9:125962102	50
