LeftBreakPoint	RightBreakPoint	FusionName	Breakpoint	BreakpointLexSort	FusionLexSort	num_LR	sim_data_name
chr10:88761513	chr17:28733983	LIPN--NEK8	chr10:88761513--chr17:28733983	chr10:88761513--chr17:28733983	LIPN--NEK8	5	cov5_pass5
chr3:8532825	chr19:49713616	LMCD1--CPT1C	chr3:8532825--chr19:49713616	chr19:49713616--chr3:8532825	CPT1C--LMCD1	5	cov5_pass5
chr3:186739206	chr19:4180909	KNG1--SIRT6	chr3:186739206--chr19:4180909	chr19:4180909--chr3:186739206	KNG1--SIRT6	5	cov5_pass5
chr12:9827629	chr19:54422190	KLRF1--TTYH1	chr12:9827629--chr19:54422190	chr12:9827629--chr19:54422190	KLRF1--TTYH1	5	cov5_pass5
chr17:44385164	chr6:38722776	ITGA2B--DNAH8	chr17:44385164--chr6:38722776	chr17:44385164--chr6:38722776	DNAH8--ITGA2B	5	cov5_pass5
chr6:39304495	chr1:11668656	KCNK17--FBXO6	chr6:39304495--chr1:11668656	chr1:11668656--chr6:39304495	FBXO6--KCNK17	5	cov5_pass5
chr1:111981621	chr6:17661779	KCND3--NUP153	chr1:111981621--chr6:17661779	chr1:111981621--chr6:17661779	KCND3--NUP153	5	cov5_pass5
chr16:84236730	chr19:54923872	KCNG4--NLRP7	chr16:84236730--chr19:54923872	chr16:84236730--chr19:54923872	KCNG4--NLRP7	5	cov5_pass5
chr1:211107254	chr7:102178475	KCNH1--CUX1	chr1:211107254--chr7:102178475	chr1:211107254--chr7:102178475	CUX1--KCNH1	5	cov5_pass5
chr2:154709819	chr1:88786104	KCNJ3--PKN2	chr2:154709819--chr1:88786104	chr1:88786104--chr2:154709819	KCNJ3--PKN2	5	cov5_pass5
chr12:21773243	chr11:57737608	KCNJ8--TMX2	chr12:21773243--chr11:57737608	chr11:57737608--chr12:21773243	KCNJ8--TMX2	5	cov5_pass5
chr2:47569941	chrX:16150305	KCNK12--GRPR	chr2:47569941--chrX:16150305	chr2:47569941--chrX:16150305	GRPR--KCNK12	5	cov5_pass5
chr14:90062539	chr17:41718026	KCNK13--HAP1	chr14:90062539--chr17:41718026	chr14:90062539--chr17:41718026	HAP1--KCNK13	5	cov5_pass5
chr6:39310893	chr7:101196389	KCNK17--MOGAT3	chr6:39310893--chr7:101196389	chr6:39310893--chr7:101196389	KCNK17--MOGAT3	5	cov5_pass5
chr12:10311615	chr20:5109445	KLRD1--TMEM230	chr12:10311615--chr20:5109445	chr12:10311615--chr20:5109445	KLRD1--TMEM230	5	cov5_pass5
chr3:178825758	chr11:36400997	KCNMB2--PRR5L	chr3:178825758--chr11:36400997	chr11:36400997--chr3:178825758	KCNMB2--PRR5L	5	cov5_pass5
chr11:2585307	chr8:142741922	KCNQ1--SLURP1	chr11:2585307--chr8:142741922	chr11:2585307--chr8:142741922	KCNQ1--SLURP1	5	cov5_pass5
chr1:40835098	chr12:65838519	KCNQ4--HMGA2	chr1:40835098--chr12:65838519	chr12:65838519--chr1:40835098	HMGA2--KCNQ4	5	cov5_pass5
chr6:73003998	chr7:73469650	KCNQ5--BAZ1B	chr6:73003998--chr7:73469650	chr6:73003998--chr7:73469650	BAZ1B--KCNQ5	5	cov5_pass5
chr8:109973928	chr16:56633340	KCNV1--MT1M	chr8:109973928--chr16:56633340	chr16:56633340--chr8:109973928	KCNV1--MT1M	5	cov5_pass5
chr19:33801342	chr12:49005165	KCTD15--PRKAG1	chr19:33801342--chr12:49005165	chr12:49005165--chr19:33801342	KCTD15--PRKAG1	5	cov5_pass5
chr22:37057493	chr11:112155061	KCTD17--IL18	chr22:37057493--chr11:112155061	chr11:112155061--chr22:37057493	IL18--KCTD17	5	cov5_pass5
chrX:48966761	chr5:111344024	KCND1--CAMK4	chrX:48966761--chr5:111344024	chr5:111344024--chrX:48966761	CAMK4--KCND1	5	cov5_pass5
chr20:49481914	chr15:40902616	KCNB1--VPS18	chr20:49481914--chr15:40902616	chr15:40902616--chr20:49481914	KCNB1--VPS18	5	cov5_pass5
chr20:49481914	chr18:2890561	KCNB1--EMILIN2	chr20:49481914--chr18:2890561	chr18:2890561--chr20:49481914	EMILIN2--KCNB1	5	cov5_pass5
chr1:6094485	chr8:124330792	KCNAB2--TMEM65	chr1:6094485--chr8:124330792	chr1:6094485--chr8:124330792	KCNAB2--TMEM65	5	cov5_pass5
chr16:30472898	chr1:1670151	ITGAL--SLC35E2B	chr16:30472898--chr1:1670151	chr16:30472898--chr1:1670151	ITGAL--SLC35E2B	5	cov5_pass5
chrX:71302556	chr1:151294541	ITGB1BP2--PI4KB	chrX:71302556--chr1:151294541	chr1:151294541--chrX:71302556	ITGB1BP2--PI4KB	5	cov5_pass5
chr17:47290274	chr5:37816135	ITGB3--GDNF	chr17:47290274--chr5:37816135	chr17:47290274--chr5:37816135	GDNF--ITGB3	5	cov5_pass5
chr17:47307637	chr21:42418401	ITGB3--UBASH3A	chr17:47307637--chr21:42418401	chr17:47307637--chr21:42418401	ITGB3--UBASH3A	5	cov5_pass5
chr13:101692701	chr13:97441768	ITGBL1--RAP2A	chr13:101692701--chr13:97441768	chr13:101692701--chr13:97441768	ITGBL1--RAP2A	5	cov5_pass5
chrX:54759756	chr6:43070692	ITIH6--KLC4	chrX:54759756--chr6:43070692	chr6:43070692--chrX:54759756	ITIH6--KLC4	5	cov5_pass5
chrX:79362581	chr17:19412938	ITM2A--RNF112	chrX:79362581--chr17:19412938	chr17:19412938--chrX:79362581	ITM2A--RNF112	5	cov5_pass5
chr19:40737087	chr1:16053639	ITPKC--CLCNKB	chr19:40737087--chr1:16053639	chr19:40737087--chr1:16053639	CLCNKB--ITPKC	5	cov5_pass5
chr9:24544972	chr7:90310068	IZUMO3--C7ORF63	chr9:24544972--chr7:90310068	chr7:90310068--chr9:24544972	C7ORF63--IZUMO3	5	cov5_pass5
chr16:684066	chr10:30447782	JMJD8--MAP3K8	chr16:684066--chr10:30447782	chr10:30447782--chr16:684066	JMJD8--MAP3K8	5	cov5_pass5
chr1:153976693	chr16:2472985	JTB--NTN3	chr1:153976693--chr16:2472985	chr16:2472985--chr1:153976693	JTB--NTN3	5	cov5_pass5
chr10:75025249	chr10:97616787	KAT6B--MORN4	chr10:75025249--chr10:97616787	chr10:75025249--chr10:97616787	KAT6B--MORN4	5	cov5_pass5
chr16:31127088	chr10:118693749	KAT8--CACUL1	chr16:31127088--chr10:118693749	chr10:118693749--chr16:31127088	CACUL1--KAT8	5	cov5_pass5
chr6:149623103	chr10:54133007	KATNA1--PCDH15	chr6:149623103--chr10:54133007	chr10:54133007--chr6:149623103	KATNA1--PCDH15	5	cov5_pass5
chr18:47054438	chr10:113604920	KATNAL2--NRAP	chr18:47054438--chr10:113604920	chr10:113604920--chr18:47054438	KATNAL2--NRAP	5	cov5_pass5
chr4:44447563	chr16:88892485	KCTD8--CBFA2T3	chr4:44447563--chr16:88892485	chr16:88892485--chr4:44447563	CBFA2T3--KCTD8	5	cov5_pass5
chr12:121444450	chr1:111350106	KDM2B--PIFO	chr12:121444450--chr1:111350106	chr12:121444450--chr1:111350106	KDM2B--PIFO	5	cov5_pass5
chr12:121445275	chr5:177385987	KDM2B--SLC34A1	chr12:121445275--chr5:177385987	chr12:121445275--chr5:177385987	KDM2B--SLC34A1	5	cov5_pass5
chr12:57572267	chr10:28681258	KIF5A--BAMBI	chr12:57572267--chr10:28681258	chr10:28681258--chr12:57572267	BAMBI--KIF5A	5	cov5_pass5
chr1:204192774	chr1:20771073	KISS1--HP1BP3	chr1:204192774--chr1:20771073	chr1:204192774--chr1:20771073	HP1BP3--KISS1	5	cov5_pass5
chr4:39437995	chr11:61734849	KLB--DAGLA	chr4:39437995--chr11:61734849	chr11:61734849--chr4:39437995	DAGLA--KLB	5	cov5_pass5
chr6:43072255	chr10:125770591	KLC4--MMP21	chr6:43072255--chr10:125770591	chr10:125770591--chr6:43072255	KLC4--MMP21	5	cov5_pass5
chr19:1863041	chr20:51608626	KLF16--ATP9A	chr19:1863041--chr20:51608626	chr19:1863041--chr20:51608626	ATP9A--KLF16	5	cov5_pass5
chr19:12887054	chr6:35747576	KLF1--ARMC12	chr19:12887054--chr6:35747576	chr19:12887054--chr6:35747576	ARMC12--KLF1	5	cov5_pass5
chr19:16324998	chr6:33202263	KLF2--SLC39A7	chr19:16324998--chr6:33202263	chr19:16324998--chr6:33202263	KLF2--SLC39A7	5	cov5_pass5
chr9:70412859	chr14:39291019	KLF9--CTAGE5	chr9:70412859--chr14:39291019	chr14:39291019--chr9:70412859	CTAGE5--KLF9	5	cov5_pass5
chr13:69796738	chr11:65965051	KLHL1--SART1	chr13:69796738--chr11:65965051	chr11:65965051--chr13:69796738	KLHL1--SART1	5	cov5_pass5
chr6:53654101	chr5:148339667	KLHL31--SPINK9	chr6:53654101--chr5:148339667	chr5:148339667--chr6:53654101	KLHL31--SPINK9	5	cov5_pass5
chrX:87633911	chr12:49558729	KLHL4--MCRS1	chrX:87633911--chr12:49558729	chr12:49558729--chrX:87633911	KLHL4--MCRS1	5	cov5_pass5
chr19:50827662	chr12:55026431	KLK15--NEUROD4	chr19:50827662--chr12:55026431	chr12:55026431--chr19:50827662	KLK15--NEUROD4	5	cov5_pass5
chr4:186251649	chr5:148174234	KLKB1--SPINK14	chr4:186251649--chr5:148174234	chr4:186251649--chr5:148174234	KLKB1--SPINK14	5	cov5_pass5
chr12:10447532	chr1:202127741	KLRC1--GPR37L1	chr12:10447532--chr1:202127741	chr12:10447532--chr1:202127741	GPR37L1--KLRC1	5	cov5_pass5
chr12:10419866	chr7:95495758	KLRC3--ASB4	chr12:10419866--chr7:95495758	chr12:10419866--chr7:95495758	ASB4--KLRC3	5	cov5_pass5
chr12:10311615	chrX:36310833	KLRD1--CXORF30	chr12:10311615--chrX:36310833	chr12:10311615--chrX:36310833	CXORF30--KLRD1	5	cov5_pass5
chr10:32035890	chr2:85636053	KIF5B--USP39	chr10:32035890--chr2:85636053	chr10:32035890--chr2:85636053	KIF5B--USP39	5	cov5_pass5
chr1:44757971	chr1:13742005	KIF2C--PRDM2	chr1:44757971--chr1:13742005	chr1:13742005--chr1:44757971	KIF2C--PRDM2	5	cov5_pass5
chr9:6893232	chr9:122849822	KDM4C--RC3H2	chr9:6893232--chr9:122849822	chr9:122849822--chr9:6893232	KDM4C--RC3H2	5	cov5_pass5
chr9:34286617	chr17:17203098	KIF24--PLD6	chr9:34286617--chr17:17203098	chr17:17203098--chr9:34286617	KIF24--PLD6	5	cov5_pass5
chrX:53218276	chr10:119120341	KDM5C--FAM45A	chrX:53218276--chr10:119120341	chr10:119120341--chrX:53218276	FAM45A--KDM5C	5	cov5_pass5
chr1:32038036	chr1:179847636	KHDRBS1--TOR1AIP2	chr1:32038036--chr1:179847636	chr1:179847636--chr1:32038036	KHDRBS1--TOR1AIP2	5	cov5_pass5
chr19:6415380	chr19:11116094	KHSRP--LDLR	chr19:6415380--chr19:11116094	chr19:11116094--chr19:6415380	KHSRP--LDLR	5	cov5_pass5
chr13:46362538	chr19:35629520	KIAA0226L--RBM42	chr13:46362538--chr19:35629520	chr13:46362538--chr19:35629520	KIAA0226L--RBM42	5	cov5_pass5
chr19:34339992	chr21:33489424	KIAA0355--DNAJC28	chr19:34339992--chr21:33489424	chr19:34339992--chr21:33489424	DNAJC28--KIAA0355	5	cov5_pass5
chr14:35180777	chr10:72906596	KIAA0391--OIT3	chr14:35180777--chr10:72906596	chr10:72906596--chr14:35180777	KIAA0391--OIT3	5	cov5_pass5
chr16:27721695	chr1:43590972	KIAA0556--PTPRF	chr16:27721695--chr1:43590972	chr16:27721695--chr1:43590972	KIAA0556--PTPRF	5	cov5_pass5
chr7:36366704	chr16:75106482	KIAA0895--ZNRF1	chr7:36366704--chr16:75106482	chr16:75106482--chr7:36366704	KIAA0895--ZNRF1	5	cov5_pass5
chr6:138313939	chrY:13302991	KIAA1244--UTY	chr6:138313939--chrY:13302991	chr6:138313939--chrY:13302991	KIAA1244--UTY	5	cov5_pass5
chr3:128976979	chr7:83385433	KIAA1257--SEMA3E	chr3:128976979--chr7:83385433	chr3:128976979--chr7:83385433	KIAA1257--SEMA3E	5	cov5_pass5
chr1:32772441	chrX:154558532	KIAA1522--IKBKG	chr1:32772441--chrX:154558532	chr1:32772441--chrX:154558532	IKBKG--KIAA1522	5	cov5_pass5
chr11:33552241	chr19:6454088	KIAA1549L--SLC25A23	chr11:33552241--chr19:6454088	chr11:33552241--chr19:6454088	KIAA1549L--SLC25A23	5	cov5_pass5
chr11:93727637	chr5:135892510	KIAA1731--IL9	chr11:93727637--chr5:135892510	chr11:93727637--chr5:135892510	IL9--KIAA1731	5	cov5_pass5
chr1:200590125	chr9:14307520	KIF14--NFIB	chr1:200590125--chr9:14307520	chr1:200590125--chr9:14307520	KIF14--NFIB	5	cov5_pass5
chr10:89743927	chr12:95108419	KIF20B--FGD6	chr10:89743927--chr12:95108419	chr10:89743927--chr12:95108419	FGD6--KIF20B	5	cov5_pass5
chr6:32191709	chr4:42962892	GPSM3--GRXCR1	chr6:32191709--chr4:42962892	chr4:42962892--chr6:32191709	GPSM3--GRXCR1	5	cov5_pass5
chr16:85648751	chr10:127176400	GSE1--FAM196A	chr16:85648751--chr10:127176400	chr10:127176400--chr16:85648751	FAM196A--GSE1	5	cov5_pass5
chrX:18996051	chr1:157700585	GPR64--FCRL3	chrX:18996051--chr1:157700585	chr1:157700585--chrX:18996051	FCRL3--GPR64	5	cov5_pass5
chr2:238128904	chr1:92850955	ESPNL--FAM69A	chr2:238128904--chr1:92850955	chr1:92850955--chr2:238128904	ESPNL--FAM69A	5	cov5_pass5
chr10:49532543	chr9:2729446	ERCC6--KCNV2	chr10:49532543--chr9:2729446	chr10:49532543--chr9:2729446	ERCC6--KCNV2	5	cov5_pass5
chr1:44308310	chr13:26665028	ERI3--WASF3	chr1:44308310--chr13:26665028	chr13:26665028--chr1:44308310	ERI3--WASF3	5	cov5_pass5
chr2:157325402	chr1:23639109	ERMN--MDS2	chr2:157325402--chr1:23639109	chr1:23639109--chr2:157325402	ERMN--MDS2	5	cov5_pass5
chr1:236249885	chr4:154748984	ERO1LB--LRAT	chr1:236249885--chr4:154748984	chr1:236249885--chr4:154748984	ERO1LB--LRAT	5	cov5_pass5
chr1:236230224	chr7:44799702	ERO1LB--PPIA	chr1:236230224--chr7:44799702	chr1:236230224--chr7:44799702	ERO1LB--PPIA	5	cov5_pass5
chr1:8015308	chr11:47489024	ERRFI1--CELF1	chr1:8015308--chr11:47489024	chr11:47489024--chr1:8015308	CELF1--ERRFI1	5	cov5_pass5
chr1:8015495	chr17:39447904	ERRFI1--MED1	chr1:8015495--chr17:39447904	chr17:39447904--chr1:8015495	ERRFI1--MED1	5	cov5_pass5
chr1:216723244	chr8:99887618	ESRRG--COX6C	chr1:216723244--chr8:99887618	chr1:216723244--chr8:99887618	COX6C--ESRRG	5	cov5_pass5
chr4:186287823	chrX:51336239	F11--NUDT10	chr4:186287823--chrX:51336239	chr4:186287823--chrX:51336239	F11--NUDT10	5	cov5_pass5
chr11:128463509	chr5:171420407	ETS1--FGF18	chr11:128463509--chr5:171420407	chr11:128463509--chr5:171420407	ETS1--FGF18	5	cov5_pass5
chr19:35644347	chr16:67870800	ETV2--NUTF2	chr19:35644347--chr16:67870800	chr16:67870800--chr19:35644347	ETV2--NUTF2	5	cov5_pass5
chr17:43530107	chr19:47882210	ETV4--SULT2A1	chr17:43530107--chr19:47882210	chr17:43530107--chr19:47882210	ETV4--SULT2A1	5	cov5_pass5
chr4:5748306	chr9:128128520	EVC--AL590708.2	chr4:5748306--chr9:128128520	chr4:5748306--chr9:128128520	AL590708.2--EVC	5	cov5_pass5
chr1:241885507	chr20:17989939	EXO1--MGME1	chr1:241885507--chr20:17989939	chr1:241885507--chr20:17989939	EXO1--MGME1	5	cov5_pass5
chr10:92997615	chrX:52375567	EXOC6--XAGE2	chr10:92997615--chrX:52375567	chr10:92997615--chrX:52375567	EXOC6--XAGE2	5	cov5_pass5
chr9:130697627	chr9:85588478	EXOSC2--AGTPBP1	chr9:130697627--chr9:85588478	chr9:130697627--chr9:85588478	AGTPBP1--EXOSC2	5	cov5_pass5
chr19:45420324	chr5:138084498	ERCC1--WNT8A	chr19:45420324--chr5:138084498	chr19:45420324--chr5:138084498	ERCC1--WNT8A	5	cov5_pass5
chr19:45419098	chrX:14918680	ERCC1--MOSPD2	chr19:45419098--chrX:14918680	chr19:45419098--chrX:14918680	ERCC1--MOSPD2	5	cov5_pass5
chr2:211673164	chr1:3729327	ERBB4--TP73	chr2:211673164--chr1:3729327	chr1:3729327--chr2:211673164	ERBB4--TP73	5	cov5_pass5
chr9:27292401	chr12:92421173	EQTN--CLLU1OS	chr9:27292401--chr12:92421173	chr12:92421173--chr9:27292401	CLLU1OS--EQTN	5	cov5_pass5
chr19:6937648	chr1:6587478	EMR1--ZBTB48	chr19:6937648--chr1:6587478	chr19:6937648--chr1:6587478	EMR1--ZBTB48	5	cov5_pass5
chr9:128819185	chr1:9871277	ENDOG--CTNNBIP1	chr9:128819185--chr1:9871277	chr1:9871277--chr9:128819185	CTNNBIP1--ENDOG	5	cov5_pass5
chr17:80415821	chr13:110524197	ENDOV--RAB20	chr17:80415821--chr13:110524197	chr13:110524197--chr17:80415821	ENDOV--RAB20	5	cov5_pass5
chr4:82457038	chr5:163467701	ENOPH1--HMMR	chr4:82457038--chr5:163467701	chr4:82457038--chr5:163467701	ENOPH1--HMMR	5	cov5_pass5
chr20:25213406	chr7:101164863	ENTPD6--VGF	chr20:25213406--chr7:101164863	chr20:25213406--chr7:101164863	ENTPD6--VGF	5	cov5_pass5
chr22:41135906	chr15:40036500	EP300--SRP14	chr22:41135906--chr15:40036500	chr15:40036500--chr22:41135906	EP300--SRP14	5	cov5_pass5
chr12:132013664	chr10:102228417	EP400--ELOVL3	chr12:132013664--chr10:102228417	chr10:102228417--chr12:132013664	ELOVL3--EP400	5	cov5_pass5
chr9:109203663	chr16:30408045	EPB41L4B--ZNF771	chr9:109203663--chr16:30408045	chr16:30408045--chr9:109203663	EPB41L4B--ZNF771	5	cov5_pass5
chr2:120074178	chr15:80159756	EPB41L5--FAH	chr2:120074178--chr15:80159756	chr15:80159756--chr2:120074178	EPB41L5--FAH	5	cov5_pass5
chr2:221482352	chr16:4726780	EPHA4--ANKS3	chr2:221482352--chr16:4726780	chr16:4726780--chr2:221482352	ANKS3--EPHA4	5	cov5_pass5
chr4:65376998	chr1:108897492	EPHA5--GPSM2	chr4:65376998--chr1:108897492	chr1:108897492--chr4:65376998	EPHA5--GPSM2	5	cov5_pass5
chr1:22896478	chr6:43451274	EPHB2--DLK2	chr1:22896478--chr6:43451274	chr1:22896478--chr6:43451274	DLK2--EPHB2	5	cov5_pass5
chr20:45537964	chr2:130913986	EPPIN--ARHGEF4	chr20:45537964--chr2:130913986	chr20:45537964--chr2:130913986	ARHGEF4--EPPIN	5	cov5_pass5
chr20:45547267	chr8:51345947	EPPIN--PXDNL	chr20:45547267--chr8:51345947	chr20:45547267--chr8:51345947	EPPIN--PXDNL	5	cov5_pass5
chr17:58192922	chr1:62253209	EPX--KANK4	chr17:58192922--chr1:62253209	chr17:58192922--chr1:62253209	EPX--KANK4	5	cov5_pass5
chr9:130695593	chr6:77828931	EXOSC2--MEI4	chr9:130695593--chr6:77828931	chr6:77828931--chr9:130695593	EXOSC2--MEI4	5	cov5_pass5
chr13:113110850	chr2:10663044	F7--NOL10	chr13:113110850--chr2:10663044	chr13:113110850--chr2:10663044	F7--NOL10	5	cov5_pass5
chr2:27084531	chr18:2577746	EMILIN1--NDC80	chr2:27084531--chr18:2577746	chr18:2577746--chr2:27084531	EMILIN1--NDC80	5	cov5_pass5
chr16:57650351	chrX:40055513	GPR56--BCOR	chr16:57650351--chrX:40055513	chr16:57650351--chrX:40055513	BCOR--GPR56	5	cov5_pass5
chr10:50131078	chr3:111707926	FAM21D--PLCXD2	chr10:50131078--chr3:111707926	chr10:50131078--chr3:111707926	FAM21D--PLCXD2	5	cov5_pass5
chr10:46371199	chr8:140514369	FAM25B--CHRAC1	chr10:46371199--chr8:140514369	chr10:46371199--chr8:140514369	CHRAC1--FAM25B	5	cov5_pass5
chr10:47489584	chr10:50004685	FAM25G--AGAP6	chr10:47489584--chr10:50004685	chr10:47489584--chr10:50004685	AGAP6--FAM25G	5	cov5_pass5
chr19:16185765	chr13:99965819	FAM32A--ZIC5	chr19:16185765--chr13:99965819	chr13:99965819--chr19:16185765	FAM32A--ZIC5	5	cov5_pass5
chr10:87152879	chr14:49779595	FAM35A--KLHDC2	chr10:87152879--chr14:49779595	chr10:87152879--chr14:49779595	FAM35A--KLHDC2	5	cov5_pass5
chr3:58645509	chr12:113260368	FAM3D--TPCN1	chr3:58645509--chr12:113260368	chr12:113260368--chr3:58645509	FAM3D--TPCN1	5	cov5_pass5
chr5:157165563	chr19:36626133	FAM71B--ZNF382	chr5:157165563--chr19:36626133	chr19:36626133--chr5:157165563	FAM71B--ZNF382	5	cov5_pass5
chr19:50476130	chr1:26161212	FAM71E1--FAM110D	chr19:50476130--chr1:26161212	chr19:50476130--chr1:26161212	FAM110D--FAM71E1	5	cov5_pass5
chr16:74718988	chr19:47871567	FA2H--SULT2A1	chr16:74718988--chr19:47871567	chr16:74718988--chr19:47871567	FA2H--SULT2A1	5	cov5_pass5
chr19:50467556	chr11:59656600	FAM71E1--PATL1	chr19:50467556--chr11:59656600	chr11:59656600--chr19:50467556	FAM71E1--PATL1	5	cov5_pass5
chr7:128723318	chrX:71303627	FAM71F1--ITGB1BP2	chr7:128723318--chrX:71303627	chr7:128723318--chrX:71303627	FAM71F1--ITGB1BP2	5	cov5_pass5
chr1:166069512	chr13:33831256	FAM78B--RFC3	chr1:166069512--chr13:33831256	chr13:33831256--chr1:166069512	FAM78B--RFC3	5	cov5_pass5
chr17:18988247	chrX:284167	FAM83G--PLCXD1	chr17:18988247--chrX:284167	chr17:18988247--chrX:284167	FAM83G--PLCXD1	5	cov5_pass5
chr15:30908258	chr3:42699825	FAN1--HHATL	chr15:30908258--chr3:42699825	chr15:30908258--chr3:42699825	FAN1--HHATL	5	cov5_pass5
chr14:45198935	chr5:163512002	FANCM--MAT2B	chr14:45198935--chr5:163512002	chr14:45198935--chr5:163512002	FANCM--MAT2B	5	cov5_pass5
chr6:5613320	chr19:54851998	FARS2--KIR3DL2	chr6:5613320--chr19:54851998	chr19:54851998--chr6:5613320	FARS2--KIR3DL2	5	cov5_pass5
chr10:50085558	chr16:84656871	FAM21B--KLHL36	chr10:50085558--chr16:84656871	chr10:50085558--chr16:84656871	FAM21B--KLHL36	5	cov5_pass5
chr10:50084165	chr6:96610572	FAM21B--FHL5	chr10:50084165--chr6:96610572	chr10:50084165--chr6:96610572	FAM21B--FHL5	5	cov5_pass5
chr10:80426006	chr22:21322852	FAM213A--FAM230A	chr10:80426006--chr22:21322852	chr10:80426006--chr22:21322852	FAM213A--FAM230A	5	cov5_pass5
chr17:16491745	chr3:139476510	FAM211A--RBP2	chr17:16491745--chr3:139476510	chr17:16491745--chr3:139476510	FAM211A--RBP2	5	cov5_pass5
chr8:81280674	chr6:17780906	FABP5--KIF13A	chr8:81280674--chr6:17780906	chr6:17780906--chr8:81280674	FABP5--KIF13A	5	cov5_pass5
chr6:122780463	chr10:42632024	FABP7--ZNF33B	chr6:122780463--chr10:42632024	chr10:42632024--chr6:122780463	FABP7--ZNF33B	5	cov5_pass5
chr8:81461451	chr3:158669132	FABP9--LXN	chr8:81461451--chr3:158669132	chr3:158669132--chr8:81461451	FABP9--LXN	5	cov5_pass5
chr11:61840531	chr15:41262756	FADS2--CHP1	chr11:61840531--chr15:41262756	chr11:61840531--chr15:41262756	CHP1--FADS2	5	cov5_pass5
chr17:74881068	chr2:176169031	FADS6--HOXD3	chr17:74881068--chr2:176169031	chr17:74881068--chr2:176169031	FADS6--HOXD3	5	cov5_pass5
chr17:445836	chr17:4938975	FAM101B--SLC25A11	chr17:445836--chr17:4938975	chr17:445836--chr17:4938975	FAM101B--SLC25A11	5	cov5_pass5
chr22:45335382	chr6:138242952	FAM118A--KIAA1244	chr22:45335382--chr6:138242952	chr22:45335382--chr6:138242952	FAM118A--KIAA1244	5	cov5_pass5
chr7:22991061	chr14:52744852	FAM126A--STYX	chr7:22991061--chr14:52744852	chr14:52744852--chr7:22991061	FAM126A--STYX	5	cov5_pass5
chr13:107865682	chr19:5914385	FAM155A--CAPS	chr13:107865682--chr19:5914385	chr13:107865682--chr19:5914385	CAPS--FAM155A	5	cov5_pass5
chr11:6214411	chr20:34850060	FAM160A2--GGT7	chr11:6214411--chr20:34850060	chr11:6214411--chr20:34850060	FAM160A2--GGT7	5	cov5_pass5
chr5:119634252	chr19:1277183	FAM170A--C19ORF24	chr5:119634252--chr19:1277183	chr19:1277183--chr5:119634252	C19ORF24--FAM170A	5	cov5_pass5
chr10:49133807	chr9:130142891	FAM170B--AL360004.1	chr10:49133807--chr9:130142891	chr10:49133807--chr9:130142891	AL360004.1--FAM170B	5	cov5_pass5
chr2:186761236	chr6:4126237	FAM171B--ECI2	chr2:186761236--chr6:4126237	chr2:186761236--chr6:4126237	ECI2--FAM171B	5	cov5_pass5
chr10:124801901	chr3:113433669	FAM175B--WDR52	chr10:124801901--chr3:113433669	chr10:124801901--chr3:113433669	FAM175B--WDR52	5	cov5_pass5
chr20:56533590	chr1:53289689	FAM209B--LRP8	chr20:56533590--chr1:53289689	chr1:53289689--chr20:56533590	FAM209B--LRP8	5	cov5_pass5
chr20:41363638	chr9:39357132	EMILIN3--SPATA31A1	chr20:41363638--chr9:39357132	chr20:41363638--chr9:39357132	EMILIN3--SPATA31A1	5	cov5_pass5
chr15:34095895	chrX:71137187	EMC7--MED12	chr15:34095895--chrX:71137187	chr15:34095895--chrX:71137187	EMC7--MED12	5	cov5_pass5
chr11:65121500	chr4:68565720	FAU--UGT2B17	chr11:65121500--chr4:68565720	chr11:65121500--chr4:68565720	FAU--UGT2B17	5	cov5_pass5
chr18:31154774	chr20:46504306	DSC1--ZNF334	chr18:31154774--chr20:46504306	chr18:31154774--chr20:46504306	DSC1--ZNF334	5	cov5_pass5
chr6:83110314	chr3:122109265	DOPEY1--CD86	chr6:83110314--chr3:122109265	chr3:122109265--chr6:83110314	CD86--DOPEY1	5	cov5_pass5
chr6:73354114	chr19:42872045	DPPA5--PSG1	chr6:73354114--chr19:42872045	chr19:42872045--chr6:73354114	DPPA5--PSG1	5	cov5_pass5
chr7:34954698	chr20:9393588	DPY19L1--PLCB4	chr7:34954698--chr20:9393588	chr20:9393588--chr7:34954698	DPY19L1--PLCB4	5	cov5_pass5
chr1:97595059	chr2:33217552	DPYD--LTBP1	chr1:97595059--chr2:33217552	chr1:97595059--chr2:33217552	DPYD--LTBP1	5	cov5_pass5
chr10:132203927	chr9:21971208	DPYSL4--CDKN2A	chr10:132203927--chr9:21971208	chr10:132203927--chr9:21971208	CDKN2A--DPYSL4	5	cov5_pass5
chr1:11712429	chr19:44106396	DRAXIN--ZNF224	chr1:11712429--chr19:44106396	chr19:44106396--chr1:11712429	DRAXIN--ZNF224	5	cov5_pass5
chr10:49386680	chr6:93414767	DRGX--EPHA7	chr10:49386680--chr6:93414767	chr10:49386680--chr6:93414767	DRGX--EPHA7	5	cov5_pass5
chr18:31071605	chr3:129061728	DSC2--GP9	chr18:31071605--chr3:129061728	chr18:31071605--chr3:129061728	DSC2--GP9	5	cov5_pass5
chr1:161751377	chr2:27099420	DUSP12--KHK	chr1:161751377--chr2:27099420	chr1:161751377--chr2:27099420	DUSP12--KHK	5	cov5_pass5
chr6:7578562	chr6:7310029	DSP--SSR1	chr6:7578562--chr6:7310029	chr6:7310029--chr6:7578562	DSP--SSR1	5	cov5_pass5
