sample	FusionName	Hg38_LeftBreakpoint	Hg38_RightBreakpoint	num_reads
rep1_cov5_pass5_sample5	PTPRT--TTF1	chr20:42791195	chr9:132386621	5
rep1_cov5_pass5_sample2	NLRP11--SF3B3	chr19:55807853	chr16:70528873	5
rep1_cov5_pass5_sample3	TRAPPC4--SSTR5	chr11:119021886	chr16:1078842	5
rep1_cov5_pass5_sample2	RSPH6A--PCMT1	chr19:45802120	chr6:149771162	5
rep1_cov5_pass5_sample5	MAP3K7--MAP3K11	chr6:90552049	chr11:65608070	5
rep1_cov5_pass5_sample4	SNX20--ARF3	chr16:50675770	chr12:48939108	5
rep1_cov5_pass5_sample1	PDAP1--TBKBP1	chr7:99400303	chr17:47698595	5
rep1_cov5_pass5_sample3	C11orf94--PDPN	chr11:45906869	chr1:13607173	5
rep1_cov5_pass5_sample3	TEX33--ACSF3	chr22:36991481	chr16:89100662	5
rep1_cov5_pass5_sample5	HAX1--INMT	chr1:154275483	chr7:30755422	5
rep1_cov5_pass5_sample5	OBP2A--REPS2	chr9:135548809	chrX:17068402	5
rep1_cov5_pass5_sample4	CNTD1--CSNK2B	chr17:42803695	chr6:31669097	5
rep1_cov5_pass5_sample2	NLRX1--CDC5L	chr11:119171473	chr6:44426482	5
rep1_cov5_pass5_sample5	CT47A12--TLDC2	chrX:120878769	chr20:36880655	5
rep1_cov5_pass5_sample1	KCNK13--HAP1	chr14:90062539	chr17:41718026	5
rep1_cov5_pass5_sample2	SMLR1--TSN	chr6:130827651	chr2:121761409	5
rep1_cov5_pass5_sample5	KISS1--HP1BP3	chr1:204192774	chr1:20771073	5
rep1_cov5_pass5_sample5	RNGTT--GUCY1A3	chr6:88929164	chr4:155722038	5
rep1_cov5_pass5_sample3	EIF3I--CCR10	chr1:32224121	chr17:42680617	5
rep1_cov5_pass5_sample4	ACOT6--TTC40	chr14:73617192	chr10:132832802	5
rep1_cov5_pass5_sample4	NOS2--VGLL4	chr17:27760030	chr3:11565019	5
rep1_cov5_pass5_sample1	LRP1--ABHD5	chr12:57191009	chr3:43702215	5
rep1_cov5_pass5_sample2	SCMH1--ART4	chr1:41033983	chr12:14829462	5
rep1_cov5_pass5_sample3	SLC38A9--METAP2	chr5:55645789	chr12:95483215	5
rep1_cov5_pass5_sample3	CORT--NUFIP2	chr1:10450322	chr17:29267530	5
rep1_cov5_pass5_sample1	RPS12--INTS12	chr6:132816563	chr4:105692135	5
rep1_cov5_pass5_sample4	RFPL1--MRPS23	chr22:29439164	chr17:57839935	5
rep1_cov5_pass5_sample1	THAP4--MBNL2	chr2:241601896	chr13:97357482	5
rep1_cov5_pass5_sample2	CA4--APPBP2	chr17:60158446	chr17:60500487	5
rep1_cov5_pass5_sample3	LSM6--MME	chr4:146189781	chr3:155116868	5
rep1_cov5_pass5_sample1	VMO1--HOPX	chr17:4785937	chr4:56656012	5
rep1_cov5_pass5_sample2	YIPF5--CHST3	chr5:144169846	chr10:72007172	5
rep1_cov5_pass5_sample1	MCM7--VPS16	chr7:100099279	chr20:2861615	5
rep1_cov5_pass5_sample1	NHP2--ZNF844	chr5:178153658	chr19:12075312	5
rep1_cov5_pass5_sample5	PIAS4--GSTZ1	chr19:4037504	chr14:77330310	5
rep1_cov5_pass5_sample2	AC002310.13--C19orf70	chr16:30557987	chr19:5679396	5
rep1_cov5_pass5_sample1	LDLR--MAGEB6	chr19:11089615	chrX:26193786	5
rep1_cov5_pass5_sample4	YME1L1--ZFR	chr10:27148906	chr5:32420103	5
rep1_cov5_pass5_sample3	ARHGEF37--TRAPPC13	chr5:149609695	chr5:65658368	5
rep1_cov5_pass5_sample1	C17orf112--GSDMB	chr17:52986784	chr17:39904964	5
rep1_cov5_pass5_sample4	MOGS--EFNA3	chr2:74464496	chr1:155085877	5
rep1_cov5_pass5_sample1	AC024580.1--DDX3Y	chr19:56151202	chrY:12909360	5
rep1_cov5_pass5_sample5	NLN--RNASEL	chr5:65792655	chr1:182582258	5
rep1_cov5_pass5_sample4	SMYD4--MBNL3	chr17:1827861	chrX:132391083	5
rep1_cov5_pass5_sample3	ZSCAN32--BCL2A1	chr16:3384459	chr15:79961174	5
rep1_cov5_pass5_sample5	ARSF--GEMIN4	chrX:3101221	chr17:749909	5
rep1_cov5_pass5_sample2	THG1L--DOK4	chr5:157731631	chr16:57475620	5
rep1_cov5_pass5_sample3	DUSP2--C9orf85	chr2:96144154	chr9:71982657	5
rep1_cov5_pass5_sample2	RFX4--RAB11B	chr12:106684908	chr19:8399863	5
rep1_cov5_pass5_sample1	FBXO22--ZNF84	chr15:75904103	chr12:133041285	5
rep1_cov5_pass5_sample3	KCNV1--MT1M	chr8:109973928	chr16:56633340	5
rep1_cov5_pass5_sample4	UNC5CL--NOD1	chr6:41031681	chr7:30448381	5
rep1_cov5_pass5_sample5	TFAP2D--TNNI1	chr6:50719150	chr1:201413121	5
rep1_cov5_pass5_sample1	BMS1--PTBP3	chr10:42820424	chr9:112228472	5
rep1_cov5_pass5_sample3	LRIT1--KIAA1377	chr10:84237220	chr11:101997599	5
rep1_cov5_pass5_sample3	TNFRSF10C--ZNF8	chr8:23114770	chr19:58285717	5
rep1_cov5_pass5_sample5	PPCS--FAM114A2	chr1:42457350	chr5:154034377	5
rep1_cov5_pass5_sample1	TNFSF13B--CCDC36	chr13:108303365	chr3:49244646	5
rep1_cov5_pass5_sample2	SULT1A2--SGSM1	chr16:28595783	chr22:24868723	5
rep1_cov5_pass5_sample1	MORC1--CYP11B1	chr3:109000557	chr8:142875154	5
rep1_cov5_pass5_sample1	COG2--OSTF1	chr1:230690153	chr9:75134346	5
rep1_cov5_pass5_sample2	GSTO2--PRR20A	chr10:104279471	chr13:57142378	5
rep1_cov5_pass5_sample3	MPDZ--APCS	chr9:13143466	chr1:159588101	5
rep1_cov5_pass5_sample1	ELOVL3--ZADH2	chr10:102227757	chr18:75202340	5
rep1_cov5_pass5_sample5	MTNR1A--ZNF630	chr4:186555182	chrX:48060945	5
rep1_cov5_pass5_sample3	WNT8B--ADAM2	chr10:100482054	chr8:39749450	5
rep1_cov5_pass5_sample1	TSPAN17--RGPD5	chr5:176652913	chr2:109808174	5
rep1_cov5_pass5_sample5	WFDC8--ZIC3	chr20:45555701	chrX:137568902	5
rep1_cov5_pass5_sample5	LRIG2--DLG2	chr1:113091383	chr11:83471727	5
rep1_cov5_pass5_sample3	ZNF548--COQ10B	chr19:57394223	chr2:197462539	5
rep1_cov5_pass5_sample2	DAP3--KLF4	chr1:155731415	chr9:107487192	5
rep1_cov5_pass5_sample3	DGKA--BTC	chr12:55937543	chr4:74755976	5
rep1_cov5_pass5_sample4	RTP1--KPNA1	chr3:187197787	chr3:122461318	5
rep1_cov5_pass5_sample1	TBC1D25--SSX3	chrX:48559024	chrX:48349587	5
rep1_cov5_pass5_sample5	LEPR--ARR3	chr1:65570802	chrX:70269662	5
rep1_cov5_pass5_sample2	KCNK17--FBXO6	chr6:39304495	chr1:11668656	5
rep1_cov5_pass5_sample4	PPARGC1B--DEFB121	chr5:149837073	chr20:31405085	5
rep1_cov5_pass5_sample5	C5orf17--TMEM190	chr5:23976050	chr19:55377593	5
rep1_cov5_pass5_sample1	DNAH2--RNF128	chr17:7764273	chrX:106785065	5
rep1_cov5_pass5_sample4	PPIH--DIP2C	chr1:42666587	chr10:327176	5
rep1_cov5_pass5_sample1	TMPRSS6--GKN2	chr22:37075135	chr2:68950263	5
rep1_cov5_pass5_sample5	CDRT15--SPANXA1	chr17:14236282	chrX:141583959	5
rep1_cov5_pass5_sample2	TMEM244--TAF7L	chr6:129861156	chrX:101281775	5
rep1_cov5_pass5_sample1	GJD4--SORD	chr10:35605631	chr15:45068181	5
rep1_cov5_pass5_sample1	C2orf54--LDHB	chr2:240890005	chr12:21654677	5
rep1_cov5_pass5_sample2	TSC22D2--WDR96	chr3:150411308	chr10:104143639	5
rep1_cov5_pass5_sample3	GATA6--PAM	chr18:22182844	chr5:103017334	5
rep1_cov5_pass5_sample4	TMPRSS13--SPESP1	chr11:117909806	chr15:68945599	5
rep1_cov5_pass5_sample4	FBXL4--CMA1	chr6:98917374	chr14:24505659	5
rep1_cov5_pass5_sample2	IQGAP3--SYNJ2	chr1:156531160	chr6:158059257	5
rep1_cov5_pass5_sample1	MST4--SPG21	chrX:132023659	chr15:64983593	4
rep1_cov5_pass5_sample2	B4GALNT4--CCNH	chr11:380951	chr5:87411346	5
rep1_cov5_pass5_sample3	ZNF708--TOR1AIP2	chr19:21310501	chr1:179847636	5
rep1_cov5_pass5_sample5	SGOL2--FOSL1	chr2:200569892	chr11:65897006	5
rep1_cov5_pass5_sample5	PRAMEF18--KIF11	chr1:13370649	chr10:92621385	5
rep1_cov5_pass5_sample2	P2RX3--AP5B1	chr11:57350898	chr11:65780342	5
rep1_cov5_pass5_sample1	OXT--SETD7	chr20:3071775	chr4:139533366	5
rep1_cov5_pass5_sample2	GLP2R--CALM3	chr17:9857576	chr19:46608482	5
rep1_cov5_pass5_sample4	WDFY3--PRAMEF4	chr4:84849902	chr1:12880105	5
rep1_cov5_pass5_sample1	SSR3--IL12B	chr3:156548905	chr5:159322511	5
rep1_cov5_pass5_sample3	TECTA--WNT9B	chr11:121165383	chr17:46872517	5
rep1_cov5_pass5_sample5	DTHD1--ZC3H12A	chr4:36295039	chr1:37480290	5
rep1_cov5_pass5_sample3	CYTH1--PCF11	chr17:78702538	chr11:83177714	5
rep1_cov5_pass5_sample3	C1QTNF9--ATF1	chr13:24318880	chr12:50780140	5
rep1_cov5_pass5_sample3	TRNP1--GBA2	chr1:26994612	chr9:35738152	5
rep1_cov5_pass5_sample1	PQLC2--ZNF780B	chr1:19317841	chr19:40047470	5
rep1_cov5_pass5_sample4	RPL3L--ARL6	chr16:1945499	chr3:97780615	5
rep1_cov5_pass5_sample1	DBH--SSBP1	chr9:133642464	chr7:141743902	5
rep1_cov5_pass5_sample2	NWD1--OCM2	chr19:16789190	chr7:97984983	5
rep1_cov5_pass5_sample5	CCDC69--AC129492.6	chr5:151223923	chr17:8079805	5
rep1_cov5_pass5_sample4	PTCH1--DEFB123	chr9:95480390	chr20:31450029	5
rep1_cov5_pass5_sample2	ATP6V1A--GPR123	chr3:113795939	chr10:133096974	5
rep1_cov5_pass5_sample3	TMEM65--TAF8	chr8:124327354	chr6:42051357	5
rep1_cov5_pass5_sample4	DNAJC11--C1orf143	chr1:6653911	chr1:218525407	5
rep1_cov5_pass5_sample4	ABCC6--USHBP1	chr16:16150578	chr19:17264150	5
rep1_cov5_pass5_sample3	DUS3L--CXorf57	chr19:5790043	chrX:106632625	5
rep1_cov5_pass5_sample5	HEY2--PLAC9	chr6:125754546	chr10:80142082	4
rep1_cov5_pass5_sample1	DSC2--GP9	chr18:31071605	chr3:129061728	5
rep1_cov5_pass5_sample4	FNDC1--AGPS	chr6:159226580	chr2:177538074	4
rep1_cov5_pass5_sample3	OAS1--GRIN2B	chr12:112908824	chr12:13567263	5
rep1_cov5_pass5_sample3	C6orf132--ZNF33A	chr6:42128672	chr10:38017291	5
rep1_cov5_pass5_sample5	HMX3--FAM181A	chr10:123136450	chr14:93928199	5
rep1_cov5_pass5_sample3	ONECUT3--FAM168B	chr19:1754854	chr2:131082657	5
rep1_cov5_pass5_sample3	CLU--CR1	chr8:27610475	chr1:207611677	5
rep1_cov5_pass5_sample3	PTGR1--COX6C	chr9:111574734	chr8:99892052	5
rep1_cov5_pass5_sample5	PCYT2--INHBC	chr17:81906760	chr12:57449277	5
rep1_cov5_pass5_sample2	LRBA--LHPP	chr4:150928834	chr10:124488422	5
rep1_cov5_pass5_sample2	RPS19BP1--CSRP1	chr22:39532687	chr1:201496304	5
rep1_cov5_pass5_sample1	TMCO5A--A4GALT	chr15:37936970	chr22:42693997	5
rep1_cov5_pass5_sample3	THOC1--CCDC120	chr18:218886	chrX:49064370	5
rep1_cov5_pass5_sample5	IFNAR1--GTF2E1	chr21:33349290	chr3:120776423	5
rep1_cov5_pass5_sample1	ANTXR1--RPL31	chr2:69090919	chr2:101004158	5
rep1_cov5_pass5_sample2	DHX57--HRNR	chr2:38843005	chr1:152223278	5
rep1_cov5_pass5_sample3	MT3--FAM64A	chr16:56589189	chr17:6449312	5
rep1_cov5_pass5_sample3	SYT11--IDNK	chr1:155880623	chr9:83626442	5
rep1_cov5_pass5_sample2	C1QL3--ACADSB	chr10:16520478	chr10:123040466	5
rep1_cov5_pass5_sample4	RAP1GDS1--CLSTN2	chr4:98418791	chr3:140448519	5
rep1_cov5_pass5_sample3	N6AMT1--KLHDC10	chr21:28885212	chr7:130116445	5
rep1_cov5_pass5_sample3	CCL3L1--PPP4R4	chr17_KI270909v1_alt:252306	chr14:94227275	5
rep1_cov5_pass5_sample2	MOCS1--RNASE6	chr6:39916068	chr14:20781695	5
rep1_cov5_pass5_sample5	PCBP2--SYT17	chr12:53454869	chr16:19183528	5
rep1_cov5_pass5_sample1	CPXM1--HOXC4	chr20:2798726	chr12:54054850	5
rep1_cov5_pass5_sample4	KPNA6--PCED1A	chr1:32163313	chr20:2838746	5
rep1_cov5_pass5_sample3	CACNG1--BCL2L2	chr17:67054070	chr14:23307760	5
rep1_cov5_pass5_sample5	ZNF727--ZFP69	chr7:64045624	chr1:40489529	5
rep1_cov5_pass5_sample2	VNN1--DEFA6	chr6:132684335	chr8:6924927	5
rep1_cov5_pass5_sample1	TOM1--USP18	chr22:35317961	chr22:18170753	5
rep1_cov5_pass5_sample2	DNAJC4--TMPRSS11E	chr11:64230940	chr4:68468879	5
rep1_cov5_pass5_sample4	COX8A--SIX5	chr11:63974794	chr19:45766111	5
rep1_cov5_pass5_sample1	CAMK2D--MED13L	chr4:113460147	chr12:116237705	5
rep1_cov5_pass5_sample2	MED20--MYNN	chr6:41917795	chr3:169782465	5
rep1_cov5_pass5_sample2	EXO1--MGME1	chr1:241885507	chr20:17989939	5
rep1_cov5_pass5_sample5	ARID5A--LYPD1	chr2:96549805	chr2:132668537	5
rep1_cov5_pass5_sample3	RANBP3--DNAH12	chr19:5927968	chr3:57425141	5
rep1_cov5_pass5_sample5	WNT3--LRRC34	chr17:46768312	chr3:169807490	5
rep1_cov5_pass5_sample4	IFIT3--THAP1	chr10:89328078	chr8:42839381	5
rep1_cov5_pass5_sample4	LRRC52--MYOZ2	chr1:165544918	chr4:119158022	5
rep1_cov5_pass5_sample3	CTSL--NIM1	chr9:87728149	chr5:43277057	5
rep1_cov5_pass5_sample4	SCN2B--NEUROG2	chr11:118168085	chr4:112515476	5
rep1_cov5_pass5_sample3	BRSK1--CSNK1A1	chr19:55294133	chr5:149529719	5
rep1_cov5_pass5_sample1	DOCK9--PKN2	chr13:98824398	chr1:88760222	5
rep1_cov5_pass5_sample4	HMMR--UBE2J1	chr5:163474205	chr6:89338543	5
rep1_cov5_pass5_sample3	ATXN7L1--NDST2	chr7:105617792	chr10:73804016	5
rep1_cov5_pass5_sample4	RBFA--OSGEP	chr18:80038617	chr14:20448171	5
rep1_cov5_pass5_sample1	ITGAL--SLC35E2B	chr16:30472898	chr1:1670151	5
rep1_cov5_pass5_sample4	PRKRA--EBF3	chr2:178443267	chr10:129837960	5
rep1_cov5_pass5_sample2	KCNB1--EMILIN2	chr20:49481914	chr18:2890561	5
rep1_cov5_pass5_sample1	PLA2G15--CDC45	chr16:68245553	chr22:19516527	5
rep1_cov5_pass5_sample2	THAP5--CCR6	chr7:108565830	chr6:167136038	5
rep1_cov5_pass5_sample5	OSER1--SCN8A	chr20:44206881	chr12:51705417	5
rep1_cov5_pass5_sample5	ASPG--ZNF737	chr14:104112000	chr19:20536150	5
rep1_cov5_pass5_sample5	GGCT--PPP2R1B	chr7:30500536	chr11:111755450	5
rep1_cov5_pass5_sample2	MRPL35--PRAME	chr2:86206295	chr22:22550334	5
rep1_cov5_pass5_sample5	POLG--PPBP	chr15:89320766	chr4:73987374	5
rep1_cov5_pass5_sample5	FAM83G--PLCXD1	chr17:18988247	chrX:284167	5
rep1_cov5_pass5_sample5	MRVI1--PLEKHG2	chr11:10581867	chr19:39417905	5
rep1_cov5_pass5_sample4	CPPED1--DUOXA2	chr16:12803707	chr15:45116124	5
rep1_cov5_pass5_sample3	MRPL37--CT45A5	chr1:54200589	chrX:135831445	5
rep1_cov5_pass5_sample5	WDR62--TLR7	chr19:36071716	chrX:12885512	5
rep1_cov5_pass5_sample2	FADS2--CHP1	chr11:61840531	chr15:41262756	5
rep1_cov5_pass5_sample2	UBXN2B--ZKSCAN2	chr8:58430669	chr16:25253037	5
rep1_cov5_pass5_sample1	GAN--FAU	chr16:81377328	chr11:65121539	5
rep1_cov5_pass5_sample1	C11orf57--TXNIP	chr11:112075643	chr1:145994800	5
rep1_cov5_pass5_sample1	VENTX--PRR25	chr10:133238155	chr16:807472	5
rep1_cov5_pass5_sample3	SERPINA9--SPRR1A	chr14:94464707	chr1:152985212	5
rep1_cov5_pass5_sample3	MS4A2--MED14	chr11:60092848	chrX:40729345	5
rep1_cov5_pass5_sample3	CA4--UQCRC2	chr17:60150092	chr16:21971525	5
rep1_cov5_pass5_sample2	CWH43--MED26	chr4:49032715	chr19:16578409	5
rep1_cov5_pass5_sample3	THBS3--WDR33	chr1:155199804	chr2:127769001	5
rep1_cov5_pass5_sample4	GP2--PDZD7	chr16:20320262	chr10:101030384	5
rep1_cov5_pass5_sample3	KREMEN2--ZNF281	chr16:2966795	chr1:200409719	5
rep1_cov5_pass5_sample2	DUS2--COL25A1	chr16:68078518	chr4:108817435	5
rep1_cov5_pass5_sample4	PPP1R27--HTR3A	chr17:81834764	chr11:113979233	5
rep1_cov5_pass5_sample4	EDARADD--EHD3	chr1:236409274	chr2:31266177	5
rep1_cov5_pass5_sample3	ADAMTS6--ABCC4	chr5:65460170	chr13:95170628	5
rep1_cov5_pass5_sample4	ZW10--MPV17L2	chr11:113760209	chr19:18193864	5
rep1_cov5_pass5_sample1	F11--NUDT10	chr4:186287823	chrX:51336239	5
rep1_cov5_pass5_sample5	SLTM--SMEK1	chr15:58899469	chr14:91475966	5
rep1_cov5_pass5_sample2	CTIF--ZNF263	chr18:48636685	chr16:3285681	5
rep1_cov5_pass5_sample3	RCBTB1--NUP214	chr13:49555515	chr9:131128332	5
rep1_cov5_pass5_sample4	DNAAF2--DYSF	chr14:49633287	chr2:71665162	5
rep1_cov5_pass5_sample4	STYX--C1orf162	chr14:52757924	chr1:111476798	5
rep1_cov5_pass5_sample3	ZNF624--ZSCAN1	chr17:16649658	chr19:58040450	5
rep1_cov5_pass5_sample3	NOL3--UMOD	chr16:67174944	chr16:20336727	5
rep1_cov5_pass5_sample3	PTBP3--NT5C1B	chr9:112297832	chr2:18582997	5
rep1_cov5_pass5_sample5	SERBP1--SMN2	chr1:67420009	chr5:70069026	5
rep1_cov5_pass5_sample2	COQ4--SSX2	chr9:128322928	chrX:52704592	5
rep1_cov5_pass5_sample2	MUC12--MZF1	chr7:101006572	chr19:58563260	5
rep1_cov5_pass5_sample4	GATC--DDRGK1	chr12:120455030	chr20:3194868	5
rep1_cov5_pass5_sample5	TNS3--ASPM	chr7:47529036	chr1:197133595	5
rep1_cov5_pass5_sample4	GRB2--PDCL	chr17:75332700	chr9:122823197	5
rep1_cov5_pass5_sample4	CCL4L1--ZBTB18	chr17:36211217	chr1:244053788	5
rep1_cov5_pass5_sample5	SECISBP2--HAGH	chr9:89339953	chr16:1809382	5
rep1_cov5_pass5_sample2	GYS2--AP000304.12	chr12:21575866	chr21:33909211	5
rep1_cov5_pass5_sample3	EXOC6--XAGE2	chr10:92997615	chrX:52375569	5
rep1_cov5_pass5_sample5	SF3B14--TRDV1	chr2:24068321	chr14:22096322	5
rep1_cov5_pass5_sample1	SNCA--MDM4	chr4:89822246	chr1:204525484	5
rep1_cov5_pass5_sample1	UBXN2B--PFDN2	chr8:58433243	chr1:161102375	5
rep1_cov5_pass5_sample5	PRSS45--IFNL2	chr3:46742913	chr19:39269915	5
rep1_cov5_pass5_sample2	AGA--FUT5	chr4:177436298	chr19:5867737	5
rep1_cov5_pass5_sample4	KLF1--ARMC12	chr19:12887054	chr6:35747576	5
rep1_cov5_pass5_sample3	RAPSN--DFFA	chr11:47447812	chr1:10467332	5
rep1_cov5_pass5_sample2	ITM2A--RNF112	chrX:79362581	chr17:19412938	5
rep1_cov5_pass5_sample4	ANO6--SCAMP4	chr12:45390498	chr19:1918889	5
rep1_cov5_pass5_sample5	OVOL3--PANK4	chr19:36112964	chr1:2515717	5
rep1_cov5_pass5_sample1	CCDC170--TLR9	chr6:151538301	chr3:52230995	5
rep1_cov5_pass5_sample4	MAP3K19--FAM219A	chr2:134991537	chr9:34401119	5
rep1_cov5_pass5_sample4	LIPM--CHL1	chr10:88813295	chr3:390701	5
rep1_cov5_pass5_sample1	SLX4--TMX3	chr16:3608430	chr18:68713900	5
rep1_cov5_pass5_sample3	PLEKHG7--ZNF714	chr12:92740948	chr19:21116829	5
rep1_cov5_pass5_sample5	NPIPB8--KISS1R	chr16:28656523	chr19:919490	5
rep1_cov5_pass5_sample1	DUSP19--SIK2	chr2:183083554	chr11:111616243	5
rep1_cov5_pass5_sample5	MRPS17--COL9A2	chr7:55953318	chr1:40303676	5
rep1_cov5_pass5_sample3	MAP1LC3C--GJB1	chr1:241998776	chrX:71223692	5
rep1_cov5_pass5_sample2	ZNF792--NFIX	chr19:34960235	chr19:13025021	5
rep1_cov5_pass5_sample2	ADRA1A--DNALI1	chr8:26770281	chr1:37557603	5
rep1_cov5_pass5_sample5	NLRP3--SECTM1	chr1:247444821	chr17:82324783	5
rep1_cov5_pass5_sample5	VMO1--AC140481.2	chr17:4785937	chr2:130576673	5
rep1_cov5_pass5_sample4	BLOC1S6--PRSS3	chr15:45603187	chr9:33796643	5
rep1_cov5_pass5_sample1	GRIA4--FAM32A	chr11:105611085	chr19:16190887	5
rep1_cov5_pass5_sample5	C6orf211--LMOD3	chr6:151464618	chr3:69120060	5
rep1_cov5_pass5_sample3	HTN1--RAB39B	chr4:70054342	chrX:155261229	5
rep1_cov5_pass5_sample5	C20orf62--CLDN4	chr20:44465165	chr7:73828600	5
rep1_cov5_pass5_sample4	PAGR1--GLB1L2	chr16:29819902	chr11:134342754	5
rep1_cov5_pass5_sample3	DDX59--ZC2HC1C	chr1:200648439	chr14:75070555	5
rep1_cov5_pass5_sample3	ATP11A--PGLYRP2	chr13:112862575	chr19:15476608	5
rep1_cov5_pass5_sample2	NDRG2--KCNE1	chr14:21022392	chr21:34449684	5
rep1_cov5_pass5_sample5	FBXO36--SARS	chr2:229976349	chr1:109237731	5
rep1_cov5_pass5_sample4	LMCD1--CPT1C	chr3:8532825	chr19:49713616	5
rep1_cov5_pass5_sample3	ODF1--AFMID	chr8:102560572	chr17:78190970	5
rep1_cov5_pass5_sample1	MFGE8--PIP	chr15:88907195	chr7:143139518	5
rep1_cov5_pass5_sample1	CDYL2--IFITM1	chr16:80620763	chr11:314922	5
rep1_cov5_pass5_sample1	PCNXL4--C10orf25	chr14:60125251	chr10:45000416	5
rep1_cov5_pass5_sample5	KLK15--NEUROD4	chr19:50827662	chr12:55026431	5
rep1_cov5_pass5_sample3	ACSM4--C4orf47	chr12:7324400	chr4:185431982	5
rep1_cov5_pass5_sample2	LAMC3--CCDC146	chr9:131067205	chr7:77278937	5
rep1_cov5_pass5_sample3	CGB2--NHEJ1	chr19:49032671	chr2:219158362	5
rep1_cov5_pass5_sample4	KRT78--GAS7	chr12:52846197	chr17:9981884	5
rep1_cov5_pass5_sample4	CCSER1--ZPBP	chr4:90313047	chr7:50081899	5
rep1_cov5_pass5_sample2	NUGGC--COLGALT2	chr8:28031243	chr1:183969473	5
rep1_cov5_pass5_sample1	PRIMA1--FOXA3	chr14:93787626	chr19:45872075	5
rep1_cov5_pass5_sample3	FGF6--KMT2E	chr12:4445225	chr7:105078846	5
rep1_cov5_pass5_sample5	ABL1--IARS2	chr9:130714455	chr1:220096104	5
rep1_cov5_pass5_sample4	NLRP1--C20orf27	chr17:5517746	chr20:3755607	5
rep1_cov5_pass5_sample4	BPIFA1--PMVK	chr20:33242561	chr1:154932415	5
rep1_cov5_pass5_sample3	TRIM63--ADAM23	chr1:26057203	chr2:206573115	5
rep1_cov5_pass5_sample1	SLC5A5--DNPH1	chr19:17874203	chr6:43226143	5
rep1_cov5_pass5_sample4	ITGB3--UBASH3A	chr17:47307637	chr21:42418401	5
rep1_cov5_pass5_sample5	SPRYD7--PGLS	chr13:49927919	chr19:17517288	5
rep1_cov5_pass5_sample5	RIMS1--FRG2	chr6:72242437	chr4:190026765	5
rep1_cov5_pass5_sample3	MPV17L--LSM6	chr16:15407853	chr4:146182912	5
rep1_cov5_pass5_sample4	CHST13--CSGALNACT2	chr3:126536353	chr10:43154897	5
rep1_cov5_pass5_sample3	SLC6A12--TYR	chr12:198797	chr11:89227823	5
rep1_cov5_pass5_sample5	RBL1--RPF1	chr20:37061103	chr1:84480956	5
rep1_cov5_pass5_sample4	HAUS6--PHACTR2	chr9:19060088	chr6:143765261	5
rep1_cov5_pass5_sample1	STX16--IL4R	chr20:58652087	chr16:27340186	5
rep1_cov5_pass5_sample3	C2orf80--RNASE11	chr2:208181218	chr14:20590761	5
rep1_cov5_pass5_sample5	EFNB3--ATP2A3	chr17:7708527	chr17:3944806	5
rep1_cov5_pass5_sample2	ZNF223--DGCR14	chr19:44067273	chr22:19135175	5
rep1_cov5_pass5_sample1	ANK1--PATL2	chr8:41690227	chr15:44669874	5
rep1_cov5_pass5_sample5	CPA2--RPS4Y2	chr7:130273177	chrY:20759868	5
rep1_cov5_pass5_sample2	CNOT4--SLC12A8	chr7:135414331	chr3:125118856	5
rep1_cov5_pass5_sample4	ANGPTL7--ZNFX1	chr1:11194659	chr20:49255947	5
rep1_cov5_pass5_sample1	EVC--AL590708.2	chr4:5748306	chr9:128128520	5
rep1_cov5_pass5_sample5	ZFP90--PTTG1IP	chr16:68558124	chr21:44856364	5
rep1_cov5_pass5_sample2	TAF13--FGFBP1	chr1:109066135	chr4:15936652	5
rep1_cov5_pass5_sample1	C1orf158--FRYL	chr1:12755813	chr4:48634490	5
rep1_cov5_pass5_sample4	FGD1--CNGA1	chrX:54495126	chr4:47951469	5
rep1_cov5_pass5_sample1	ACN9--CHM	chr7:97136467	chrX:85964052	5
rep1_cov5_pass5_sample5	HERC1--RASGEF1C	chr15:63727647	chr5:180119448	5
rep1_cov5_pass5_sample3	UBXN6--PSMD6	chr19:4453458	chr3:64010764	5
rep1_cov5_pass5_sample4	TEX37--LAIR2	chr2:88525671	chr19:54503700	5
rep1_cov5_pass5_sample4	FAT2--CDCA4	chr5:151527234	chr14:105011935	5
rep1_cov5_pass5_sample3	PRAMEF6--NAPG	chr1:13259555	chr18:10539988	5
rep1_cov5_pass5_sample1	ISCA1--PTCD1	chr9:86282378	chr7:99429806	5
rep1_cov5_pass5_sample4	ZNF397--NNT	chr18:35242884	chr5:43702621	5
rep1_cov5_pass5_sample4	LSR--CC2D2B	chr19:35259064	chr10:96012185	5
rep1_cov5_pass5_sample5	TRGV3--POLA1	chr7:38358937	chrX:24727782	5
rep1_cov5_pass5_sample5	GTPBP10--STX2	chr7:90354549	chr12:130801488	5
rep1_cov5_pass5_sample2	CGRRF1--CYB561	chr14:54510063	chr17:63435791	5
rep1_cov5_pass5_sample2	CR1L--C1orf174	chr1:207697679	chr1:3890073	5
rep1_cov5_pass5_sample1	TOR3A--AL356356.1	chr1:179094217	chr1:150550615	5
rep1_cov5_pass5_sample4	TMED6--AKR1E2	chr16:69351541	chr10:4830675	5
rep1_cov5_pass5_sample2	HBD--SH3RF1	chr11:5234342	chr4:169117782	5
rep1_cov5_pass5_sample4	FCN2--TAP1	chr9:134883355	chr6:32848092	5
