sample,fusion genes,chrom1,base1,strand1,chrom2,base2,strand2,gap (kb),spanning pairs,spanning reads,inframe,aligns,rearrangement,contig,contig break,classification,known
DepMap_AS010_v1_K562.refine.bam.fastq,ZNF655:TMEM68,chr7,99560695,+,chr8,55756411,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/144507684/ccs/5826_8152,311,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,EIF3H:LEF1-AS1,chr8,116726016,-,chr4,108173419,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/254345978/ccs/5125_6162,301,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CTSB:CCT3,chr8,11850866,-,chr1,156334918,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/166920813/ccs/912_3160,472,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ZHX1-C8orf76:ROMO1,chr8,123267273,-,chr20,35699633,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/130094234/ccs/3515_4007,179,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ATAD2:NPHP3,chr8,123339311,-,chr3,132718117,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/76353656/ccs/74_1030,617,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,NSMCE2:SLC9A1,chr8,125182256,+,chr1,27103312,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/110428927/ccs/6851_7813,625,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CCDC26:NBAS,chr8,129679928,-,chr2,15511350,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/226362124/ccs/5268_5803,155,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,PTK2:CTD-2410N18.5,chr8,141001125,-,chr5,134174022,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/225841918/ccs/6888_7763,124,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,TONSL:EXOSC1,chr8,144443882,-,chr10,97436551,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/74319227/ccs/4516_5156,326,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ZNF7:PDE8A,chr8,144837507,+,chr15,85097948,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/260116279/ccs/8457_9086,395,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RP11-134O21.1:RPS6KC1,chr8,2705215,-,chr1,213242569,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/175048152/ccs/11875_13241,163,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RP11-134O21.1:EIF6,chr8,2705215,-,chr20,35280829,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/156568473/ccs/6247_7230,163,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,TTI2:DCLRE1A,chr8,33500328,-,chr10,113837203,-,Inf,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/180423289/ccs/4595_6900,1576,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,PROSC:SRSF1,chr8,37766355,+,chr17,58005041,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/116852453/ccs/3104_4059,336,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ANK1:GNAS,chr8,41797512,-,chr20,58895612,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/263193305/ccs/8219_9617,127,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,PCMTD1:DAP3,chr8,51845661,-,chr1,155738609,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/256705521/ccs/2709_3766,694,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,PCMTD1:PSMB1,chr8,51845661,-,chr6,170546184,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/210306714/ccs/13380_14696,712,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ASPH:EGFL7,chr8,61680968,-,chr9,136670950,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/241833189/ccs/5763_6937,532,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CSPP1:GUSB,chr8,67095732,+,chr7,65961063,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/157487885/ccs/4414_5712,928,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,NCOA2:FIP1L1,chr8,70296744,-,chr4,53440582,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/89920025/ccs/2030_2940,368,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,MRPS28:LINC00470,chr8,80030036,-,chr18,1358760,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/214174813/ccs/2616_3383,224,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ZFAND1:IMPDH2,chr8,81714804,-,chr3,49027916,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/164893528/ccs/3846_5546,431,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,LINC00534:RPL23,chr8,90246270,+,chr17,38852732,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/125570351/ccs/6006_6688,339,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,LINC00534:TRIM24,chr8,90246270,+,chr7,138583850,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/107874228/ccs/9063_10382,330,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,TXN:ELOVL5,chr9,110244778,-,chr6,53291963,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/209392909/ccs/7072_9913,280,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,TXN:USP45,chr9,110244778,-,chr6,99476230,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/148967336/ccs/6382_7623,239,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SLC31A1:SRP9,chr9,113221678,+,chr1,225777935,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/151126058/ccs/4293_5753,113,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CNTRL:TTC27,chr9,121098572,+,chr2,32817457,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/201065560/ccs/4386_5594,873,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RPL12:TXN2,chr9,127449281,-,chr22,36467917,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/88150832/ccs/4260_5166,382,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RPL12:PRPF4B,chr9,127449281,-,chr6,4063074,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/37557134/ccs/10229_10835,381,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,NUP188:GLRX3,chr9,128987717,+,chr10,130180113,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/163907824/ccs/4983_7655,2408,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,AIF1L:RPL37A,chr9,131117835,+,chr2,216499270,+,Inf,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/102960936/ccs/9631_10351,383,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RPL7A:SMUG1,chr9,133349042,+,chr12,54181647,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/185075479/ccs/3251_3576,144,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RPL7A:HSPA9,chr9,133349042,+,chr5,138560091,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/66063440/ccs/3725_5429,147,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,PLIN2:PLP2,chr9,19126114,-,chrX,49174335,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/236782545/ccs/6155_6981,325,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,AK3:LINC01578,chr9,4740937,-,chr15,92897724,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/137694117/ccs/626_1252,267,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,IARS:RPL22,chr9,92287791,-,chr1,6197756,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/260639919/ccs/9923_10862,510,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,IARS:EIF3A,chr9,92293441,-,chr10,119073937,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/235213150/ccs/44_2253,224,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,IARS:DMXL2,chr9,92293441,-,chr15,51458795,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/177932343/ccs/8657_11248,238,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,IARS:MIB1,chr9,92293441,-,chr18,21846944,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/10752405/ccs/44_1807,225,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,PTPDC1:DYM,chr9,94031127,+,chr18,49163787,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/54072251/ccs/2956_4084,328,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,NANS:PRKCQ-AS1,chr9,98078347,+,chr10,6583676,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/45156999/ccs/74_1394,699,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,BTK:CHEK2,chrX,101386062,-,chr22,28699937,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/228986607/ccs/74_1072,120,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ARHGAP6:C11orf73,chrX,11427548,-,chr11,86344603,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/89261023/ccs/5203_5620,219,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,MCTS1:RNF40,chrX,120608358,+,chr16,30766741,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/231474271/ccs/74_3389,501,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,THOC2:MRPS30,chrX,123697681,-,chr5,44814913,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/53741488/ccs/956_1706,359,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,THOC2:HMBOX1,chrX,123732952,-,chr8,29063882,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/240260820/ccs/8726_9654,85,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SLC9A6:SRSF3,chrX,135998968,+,chr6,36601152,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/45878241/ccs/2132_3936,724,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,GABRE:EP400NL,chrX,151974570,-,chr12,132120420,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/113377950/ccs/3747_4782,109,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,IDH3G:TCF25,chrX,153794246,-,chr16,89907243,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/148640557/ccs/2003_2596,140,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,DKC1:MPHOSPH8,chrX,154762981,+,chr13,19671206,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/98173127/ccs/1719_2447,111,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,MPP1:RPS9,chrX,154783427,-,chr19,54207398,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/114492361/ccs/10421_11608,939,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SCML2:RP11-140K17.3,chrX,18323859,-,chr6,34697159,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/203951203/ccs/7765_8585,509,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,EIF1AX:SRP9,chrX,20141625,-,chr1,225777935,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/176819341/ccs/675_2221,180,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,EIF1AX:BORA,chrX,20141625,-,chr13,72734960,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/218235857/ccs/4873_6721,196,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,POLA1:CNIH4,chrX,24699549,+,chr1,224365879,+,Inf,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/73466936/ccs/2300_2952,211,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,USP9X:ACAT2,chrX,41153081,+,chr6,159762919,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/264440202/ccs/2830_3860,170,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,KANTR:SRP9,chrX,53099608,+,chr1,225777935,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/200412623/ccs/1739_3460,356,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,LINC01278:HIBCH,chrX,63432364,-,chr2,190252307,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/252314116/ccs/5328_5861,367,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,OGT:CCT8,chrX,71544635,+,chr21,29061417,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/168231605/ccs/5354_6595,732,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ZNF711:TOP1,chrX,85246022,+,chr20,41081165,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/211424436/ccs/9189_9991,184,PotentialTransSplicing,-
